visit_index,target_index,channel,edge,receiver_id,probe_start_sample,candidate_rank,integer_epoch_sample,fractional_epoch_offset_samples,acquired_absolute_baseband_cfo_hz,glrt_residual_cfo_hz,tracking_absolute_baseband_cfo_hz,pilot_nominal_baseband_hz,pilot_relative_raw_cfo_hz,pilot_relative_canonical_display_cfo_hz,pilot_alias_lift,fractional_exact_score,fractional_control_score,fractional_margin,passed_0p025_comparison_gate,integer_device_sample_counter
2156,7,4,upper,1,0,1,13030,-0.5731762466055345,944809.0846104497,84783.3806818203,1029592.4652922701,312500.0,717092.4652922701,35274.2834740883,3,0.04015291087878505,0.04018205678965188,-2.9145910866827662e-05,False,495066343608
2156,7,4,upper,1,0,5,10000,-0.6729422014086064,182267.5622518735,-7546.164772727461,174721.39747914602,312500.0,-137778.60252085398,89494.12475187329,-1,0.03785150762489056,0.03235681968984947,0.005494687935041091,False,495066340578
2156,7,4,upper,1,0,7,7093,-1.0145535456598855,1101886.85636144,-11541.19318181847,1090345.6631796213,312500.0,777845.6631796213,96027.48136143957,3,0.039688319319506955,0.035373367426337995,0.00431495189316896,False,495066337671
2157,5,2,upper,0,0,0,11428,-1.4228741163432512,-151983.89531534474,22638.494318182384,-129345.40099716236,312500.0,-441845.40099716233,12700.053548292199,-2,0.04032403450168976,0.03914968297240787,0.0011743515292818932,False,495067747875
2157,5,2,upper,0,0,1,9363,-1.0237844283432078,988374.4883760145,887.784090909113,989262.2724669236,312500.0,676762.2724669236,-5055.909351258189,3,0.03822276169082268,0.03298330088742809,0.005239460803394588,False,495067745810
2157,5,2,upper,0,0,2,9362,0.09086852941118989,1009549.9434055887,-20419.0340909096,989130.9093146791,312500.0,676630.9093146791,-5187.272503502667,3,0.04047351972458594,0.03336078686295966,0.007112732861626281,False,495067745809
2157,5,2,upper,0,0,3,3614,0.818635478337565,234072.43866452092,74129.97159091094,308202.41025543184,312500.0,-4297.589744568162,-4297.589744568162,0,0.04956122555749941,0.03793422496783307,0.011627000589666335,False,495067740061
2157,5,2,upper,0,0,4,3772,0.05896258136095678,-166611.65709829034,63476.562500001586,-103135.09459828875,312500.0,-415635.09459828876,38910.359947165765,-2,0.03948720690885972,0.03653653813412054,0.002950668774739179,False,495067740219
2157,5,2,upper,0,0,6,5918,-0.5699785133301415,1039962.1295197912,55042.61363636501,1095004.7431561563,312500.0,782504.7431561563,100686.5613379745,3,0.042392850629733116,0.03198252954016296,0.010410321089570157,False,495067742365
2157,5,2,upper,1,0,0,8533,-0.3143413591472375,864520.8933038368,-63476.562500001586,801044.3308038352,312500.0,488544.3308038352,33998.87625838065,2,0.040997333408467035,0.03678701925459705,0.004210314153869986,False,495067744980
2157,5,2,upper,1,0,3,73,-0.6313379403534445,-346392.740934444,-3107.244318181896,-349499.9852526259,312500.0,-661999.9852526259,19818.196565555874,-3,0.048425360849473416,0.03548906319341553,0.012936297656057888,False,495067736520
2157,5,2,upper,1,0,4,9632,1.3488851961743342,763774.2797783152,11541.19318181847,775315.4729601337,312500.0,462815.4729601337,8270.018414679158,2,0.03875107613815401,0.038848952009553836,-9.787587139982457e-05,False,495067746079
2157,5,2,upper,1,0,7,8386,1.4630559209667158,92980.04591502051,95436.78977272965,188416.83568775016,312500.0,-124083.16431224984,103189.56296047743,-1,0.038885505010164384,0.03599652477505912,0.002888980235105261,False,495067744833
2158,4,1,upper,0,0,0,6403,-0.2355344903060131,-467519.06888124894,26633.52272727339,-440885.54615397553,312500.0,-753385.5461539755,-71567.36433579377,-3,0.035698023030934715,0.03882768147436788,-0.0031296584434331656,False,495069144866
2158,4,1,upper,0,0,1,12282,-0.6927459771016731,-374595.4426254673,28852.982954546173,-345742.45967092115,312500.0,-658242.4596709211,23575.722147260676,-3,0.04228951220459275,0.04009588134281808,0.0021936308617746675,False,495069150745
2158,4,1,upper,0,0,2,6322,0.5462618321137167,-449981.54893243825,83007.81250000207,-366973.73643243616,312500.0,-679473.7364324362,2344.44538574561,-3,0.03933171978312821,0.04329189780756437,-0.003960178024436163,False,495069144785
2158,4,1,upper,0,0,4,11343,0.15007480980240748,-277167.6702025664,2663.3522727273394,-274504.3179298391,312500.0,-587004.317929839,94813.86388834275,-3,0.0410556550250488,0.03502089080332241,0.006034764221726392,False,495069149806
2158,4,1,upper,0,0,5,11343,0.15007480980246263,-277167.6702025663,2663.3522727273394,-274504.31792983896,312500.0,-587004.317929839,94813.86388834275,-3,0.041055655025051395,0.035020890803311555,0.00603476422173984,False,495069149806
2158,4,1,upper,0,0,7,9989,-1.4462259092369982,-273678.32332453737,47052.556818182995,-226625.76650635438,312500.0,-539125.7665063543,-84580.3119608998,-2,0.037135178678687306,0.03523879672109069,0.0018963819575966157,False,495069148452
2158,4,1,upper,1,0,1,8569,-0.371290515396422,335296.91393533366,-41281.960227273754,294014.9537080599,312500.0,-18485.04629194009,-18485.04629194009,0,0.04165719209509115,0.03535575694157989,0.00630143515351126,False,495069147032
2158,4,1,upper,1,0,2,5133,-1.3515088779502107,306947.5250559603,110529.11931818457,417476.64437414485,312500.0,104976.64437414485,104976.64437414485,0,0.04197568917484019,0.03453089560865555,0.007444793566184639,False,495069143596
2158,4,1,upper,1,0,3,8813,-1.2018948353044532,275470.6599929754,-104758.52272727534,170712.1372657001,312500.0,-141787.8627342999,85484.86453842736,-1,0.04119477630215652,0.04041848498587296,0.0007762913162835602,False,495069147276
2158,4,1,upper,1,0,4,3789,0.5105046088296434,12543.476731199189,-93661.22159091143,-81117.74485971224,312500.0,-393617.74485971226,60927.70968574227,-2,0.03711793731275563,0.03726415527796605,-0.00014621796521042257,False,495069142252
2158,4,1,upper,1,0,6,3404,1.107826542827043,207989.04161858308,109641.33522727546,317630.3768458585,312500.0,5130.3768458585255,5130.3768458585255,0,0.04130246646909322,0.03540020431177005,0.005902262157323167,False,495069141867
2158,4,1,upper,1,0,7,13083,-1.3819194364802472,164014.8985782491,3551.136363636452,167566.03494188553,312500.0,-144933.96505811447,82338.7622146128,-1,0.045596742054453174,0.03580008090031588,0.009796661154137291,False,495069151546
2159,7,4,upper,0,0,0,11097,-0.000231939174658875,-464090.0773207776,-104314.63068182078,-568404.7080025984,312500.0,-880904.7080025984,28186.201088310685,-4,0.04233164322064294,0.035587389220339084,0.006744254000303852,False,495070556729
2159,7,4,upper,0,0,2,5151,-0.22931244790069208,545313.0130351522,-443.8920454545565,544869.1209896976,312500.0,232369.12098969764,5096.393716970371,1,0.03712381281079186,0.03695650123257491,0.00016731157821694986,False,495070550783
2159,7,4,upper,0,0,5,2212,-0.8807695071844259,-409951.20647469186,0.0,-409951.20647469186,312500.0,-722451.2064746919,-40633.0246565101,-3,0.05019796542749317,0.03467545491812602,0.015522510509367149,False,495070547844
2159,7,4,upper,0,0,7,4222,-1.020198718940655,-71460.0000579845,9765.625000000244,-61694.375057984245,312500.0,-374194.37505798426,80351.07948747027,-2,0.039330579786562354,0.03444327988319574,0.004887299903366615,False,495070549854
2159,7,4,upper,1,0,1,5048,-0.155636459424154,69046.7794148373,87446.73295454764,156493.51236938493,312500.0,-156006.48763061507,71266.2396421122,-1,0.04017869341306129,0.03847304745176208,0.0017056459612992056,False,495070550680
2159,7,4,upper,1,0,3,11222,0.7845157904350292,385891.1418344624,14204.545454545809,400095.68728900823,312500.0,87595.68728900823,87595.68728900823,0,0.04614106410549886,0.036289053339970526,0.009852010765528336,False,495070556854
2159,7,4,upper,1,0,6,12806,-0.3776247688435699,689049.5835525494,-14648.437500000366,674401.146052549,312500.0,361901.146052549,-92644.30849290552,2,0.03646485183626212,0.035524788394214135,0.0009400634420479864,False,495070558438
2159,7,4,upper,1,0,7,178,-0.8640667174590455,613551.5696167423,27965.198863637062,641516.7684803794,312500.0,329016.76848037937,101744.0412076521,1,0.038482678908189745,0.03510807523283557,0.003374603675354172,False,495070545810
2160,5,2,upper,0,0,0,9016,0.8065104694060496,626226.7497805678,-34623.57954545541,591603.1702351124,312500.0,279103.1702351124,51830.44296238516,1,0.03950790679579849,0.03921510632030157,0.0002928004754969224,False,495071960106
2160,5,2,upper,0,0,5,7244,-0.34237091342342557,87021.14146951347,24857.954545455166,111879.09601496864,312500.0,-200620.90398503136,26651.82328769591,-1,0.04488268368396251,0.03691888568207153,0.007963798001890982,False,495071958334
2160,5,2,upper,0,0,6,11062,-0.8016890809580279,1046101.5376778052,-84783.3806818203,961318.1569959848,312500.0,648818.1569959848,-33000.02482219692,3,0.03782083284784156,0.0351941724808934,0.0026266603669481622,False,495071962152
2160,5,2,upper,1,0,0,5625,0.713577564480878,-444637.96950480214,35067.47159090997,-409570.49791389215,312500.0,-722070.4979138921,-40252.31609571038,-3,0.03904363108878131,0.04019472903665679,-0.0011510979478754763,False,495071956715
2160,5,2,upper,1,0,2,13,-0.23626092228005727,453525.0382060554,-78125.00000000195,375400.03820605343,312500.0,62900.03820605343,62900.03820605343,0,0.04282799744544071,0.03867812472014767,0.00414987272529304,False,495071951103
