method,frame_count,span_s,reference_time_s,cfo_hz,rate_hz_s,conditional_rate_sigma_hz_s,training_objective,even_exact_objective,even_control_objective,odd_exact_objective,odd_control_objective,even_exact_minus_control,odd_exact_minus_control,odd_cfo_rms_hz,odd_cfo_median_absolute_hz,cfo_search_boundary,rate_search_boundary,profile_support_complete,fit_symbols,validation_symbols,carrier_phase_connected,odd_symbols_influenced_fit,label,window_id,duration_ms,block_index,window_start_s,window_stop_s,initial_glrt_rate_hz_s,rate_delta_from_glrt_hz_s
occupancy_mixture,30,0.038666800000001444,45.819485066666665,-123172.21052098455,-6418.45195795211,220.82674001523648,-65.33862670173964,-22.71666780387004,-3600.789082163335,-21.064158617967507,-3577.9079870118926,3578.072414359465,3556.843828393925,30.808548791046242,19.107786865512026,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0045,40.0,45,45.8001516,45.8388184,-3568.45195795211,-2850.0
glrt_rate_recentered,30,0.038666800000001444,45.85948506666667,-123379.94859930265,-3568.45195795211,,-64.94444602323824,-64.94444602323824,-3625.3064181541,-49.1473876466013,-3633.7408327389603,3560.3619721308614,3584.593445092359,46.80110508989007,33.61009383023338,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-40ms-0046,40.0,46,45.8401516,45.8788184,-3568.45195795211,0.0
frame_maxima,30,0.038666800000001444,45.85948506666667,-123375.4246771469,-6569.459212406527,670.9222291495772,-39.41986850811346,-39.41986850811346,-3626.2545036748347,-45.80632145483897,-3631.9006484911465,3586.8346351667215,3586.0943270363077,45.09327442951502,24.474458932629204,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0046,40.0,46,45.8401516,45.8788184,-3568.45195795211,-3001.0072544544164
summed_profile,30,0.038666800000001444,45.85948506666667,-123374.94859930265,-6618.45195795211,234.61971913930176,-39.400207362219774,-39.400207362219774,-3626.310546711007,-46.0719843487023,-3631.8755929855133,3586.9103393487876,3585.803608636811,45.252942528843214,24.455646713460737,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0046,40.0,46,45.8401516,45.8788184,-3568.45195795211,-3050.0
occupancy_mixture,30,0.038666800000001444,45.85948506666667,-123374.94859930265,-6643.45195795211,311.9421975396292,-78.36590771264571,-39.403405044947945,-3626.31609790812,-46.26744106087816,-3631.86031279107,3586.9126928631717,3585.5928717301917,45.35878339671957,24.68898004679795,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0046,40.0,46,45.8401516,45.8788184,-3568.45195795211,-3075.0
glrt_rate_recentered,30,0.038666800000001444,45.89948506666667,-123502.68667762075,-3568.45195795211,,-51.628543969258345,-51.628543969258345,-3718.230336405526,-55.878018589857504,-3395.943741221601,3666.6017924362677,3340.0657226317435,52.641072768059544,35.42103017642512,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-40ms-0047,40.0,47,45.8801516,45.9188184,-3568.45195795211,0.0
frame_maxima,30,0.038666800000001444,45.89948506666667,-123501.22682880782,-720.7688710431813,582.7593165608441,-27.38834625320301,-27.38834625320301,-3716.237750042103,-29.171353635276947,-3393.5774747226155,3688.8494037889,3364.4061210873388,36.679297826707504,31.4692113846977,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0047,40.0,47,45.8801516,45.9188184,-3568.45195795211,2847.683086908929
summed_profile,30,0.038666800000001444,45.89948506666667,-123502.68667762075,-468.4519579521102,160.54697588797123,-27.27236579383705,-27.27236579383705,-3715.9638017048205,-28.749063438938858,-3393.2528482354114,3688.6914359109833,3364.5037847964727,36.4442376304204,31.726182427155436,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0047,40.0,47,45.8801516,45.9188184,-3568.45195795211,3100.0
occupancy_mixture,30,0.038666800000001444,45.89948506666667,-123502.68667762075,-718.4519579521102,199.6651760746394,-68.83215738593726,-27.29499543318059,-3716.1550164589603,-29.195908337475746,-3393.4582566106956,3688.8600210257796,3364.2623482732197,36.737594337451526,32.6926338314006,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0047,40.0,47,45.8801516,45.9188184,-3568.45195795211,2850.0
glrt_rate_recentered,30,0.038666800000001444,45.93948506666667,-123605.42475593882,-3568.45195795211,,-41.52611421601227,-41.52611421601227,-3597.4358644553126,-40.30081553253131,-3447.424964142354,3555.9097502393006,3407.1241486098224,44.21190561437083,32.94354018186277,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-40ms-0048,40.0,48,45.9201516,45.9588184,-3568.45195795211,0.0
frame_maxima,30,0.038666800000001444,45.93948506666667,-123602.99348069156,-3305.5989100782945,707.9377434104183,-42.48137697276609,-42.48137697276609,-3597.6893003782593,-43.12139335946792,-3447.860100087163,3555.207923405493,3404.738706727695,45.203266441815316,33.30318078134587,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0048,40.0,48,45.9201516,45.9588184,-3568.45195795211,262.85304787381574
summed_profile,30,0.038666800000001444,45.93948506666667,-123605.42475593882,-3318.45195795211,,-42.18061222265724,-42.18061222265724,-3597.519416062806,-43.337249869337384,-3447.6644186675394,3555.338803840149,3404.327168798202,45.34595308857934,31.606930869689677,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0048,40.0,48,45.9201516,45.9588184,-3568.45195795211,250.0
occupancy_mixture,30,0.038666800000001444,45.93948506666667,-123605.42475593882,-3568.45195795211,,-81.79287032478723,-41.52611421601227,-3597.4358644553126,-40.30081553253131,-3447.424964142354,3555.9097502393006,3407.1241486098224,44.21190561437083,32.94354018186277,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0048,40.0,48,45.9201516,45.9588184,-3568.45195795211,0.0
glrt_rate_recentered,30,0.03866679999999434,45.97948506666666,-123808.16283425689,-3568.45195795211,,-60.11481087428644,-60.11481087428644,-3371.770880893711,-54.54984858708239,-3297.0128067304227,3311.6560700194245,3242.46295814334,52.07581991720395,44.57547231144417,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-40ms-0049,40.0,49,45.9601516,45.9988184,-3568.45195795211,0.0
frame_maxima,30,0.03866679999999434,45.97948506666666,-123806.74213208149,-6158.286437283218,729.5025692253791,-42.43108000482232,-42.43108000482232,-3371.218276407281,-35.39445324026711,-3298.286878269163,3328.7871964024584,3262.892425028896,40.690615182834485,21.632457008614438,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0049,40.0,49,45.9601516,45.9988184,-3568.45195795211,-2589.834479331108
summed_profile,30,0.03866679999999434,45.97948506666666,-123808.16283425689,-6168.45195795211,220.47614989858064,-42.38856491184987,-42.38856491184987,-3371.1081144272,-34.93358631462316,-3298.2175189636055,3328.71954951535,3263.2839326489825,40.39511224732704,21.510470760578755,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0049,40.0,49,45.9601516,45.9988184,-3568.45195795211,-2600.0
occupancy_mixture,30,0.03866679999999434,45.97948506666666,-123803.16283425689,-6068.45195795211,136.07920618946036,-83.14866106910422,-42.85991039120829,-3371.504658765,-36.934829612807675,-3298.432064392628,3328.6447483737916,3261.4972347798202,41.70988381862866,18.792837202883675,False,False,True,even Qin,odd Qin,False,False,D3,D3-40ms-0049,40.0,49,45.9601516,45.9988184,-3568.45195795211,-2500.0
glrt_rate_recentered,56,0.07333320000000043,44.03815173571429,-116760.60810838218,-3568.45195795211,,-75.49810189898996,-75.49810189898996,-5853.235520268399,-64.08433263344813,-5600.351951243603,5777.737418369409,5536.267618610155,44.634670200213016,30.238070483435877,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0000,75.0,0,44.0014852,44.0748184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.03815173571429,-116755.99405056308,-4237.007593064917,279.1529415252771,-71.05914964235973,-71.05914964235973,-5852.499859135032,-63.09522141348635,-5601.331232695275,5781.440709492673,5538.236011281788,43.269123454696334,28.269746327663597,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0000,75.0,0,44.0014852,44.0748184,-3568.45195795211,-668.5556351128071
summed_profile,56,0.07333320000000043,44.03815173571429,-116755.60810838218,-4218.45195795211,233.61831842074793,-71.1085352600324,-71.1085352600324,-5852.479417787632,-63.07003658125174,-5601.321747247034,5781.3708825276,5538.251710665782,43.25277913128969,28.183150889715762,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0000,75.0,0,44.0014852,44.0748184,-3568.45195795211,-650.0
occupancy_mixture,56,0.07333320000000043,44.03815173571429,-116760.60810838218,-4193.45195795211,147.31660928932155,-150.05175578066098,-71.44889748667497,-5852.883739440614,-63.10135112707606,-5601.1158556092405,5781.434841953938,5538.014504482165,43.317484982408764,24.25308167168987,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0000,75.0,0,44.0014852,44.0748184,-3568.45195795211,-625.0
glrt_rate_recentered,56,0.073333599999998,44.1128184,-117027.0525127463,-3568.45195795211,,-113.84639738836675,-113.84639738836675,-6234.607584064712,-107.51829593242041,-6121.274767655755,6120.7611866763455,6013.7564717233345,54.88860506784934,38.43659199055401,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0001,75.0,1,44.0761516,44.1494852,-3568.45195795211,0.0
frame_maxima,56,0.073333599999998,44.1128184,-117027.48251914656,-5116.395562068685,279.6771689403702,-74.97786536889427,-74.97786536889427,-6240.710927182981,-79.4587175039504,-6118.434403074779,6165.733061814087,6038.975685570828,47.431916675242654,27.970034531594138,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0001,75.0,1,44.0761516,44.1494852,-3568.45195795211,-1547.9436041165745
summed_profile,56,0.073333599999998,44.1128184,-117027.0525127463,-5118.45195795211,186.56653048729348,-75.01539545252915,-75.01539545252915,-6240.747591448172,-79.62844451472769,-6118.489800746755,6165.7321959956425,6038.861356232027,47.47913936163878,28.000195278742467,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0001,75.0,1,44.0761516,44.1494852,-3568.45195795211,-1550.0
occupancy_mixture,56,0.073333599999998,44.1128184,-117027.0525127463,-5218.45195795211,178.03154367123906,-147.8576751532758,-75.15726037474865,-6241.124561182381,-80.4027466172926,-6118.302668072246,6165.967300807632,6037.899921454953,47.7699400274715,28.375748921040213,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0001,75.0,1,44.0761516,44.1494852,-3568.45195795211,-1650.0
glrt_rate_recentered,56,0.07333320000000043,44.187485064285724,-117333.49691711043,-3568.45195795211,,-125.37121160690972,-125.37121160690972,-6630.1481658088005,-104.72510440271753,-6457.574615576202,6504.7769542018905,6352.849511173485,53.97391435466111,35.303408733227116,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0002,75.0,2,44.1508184,44.2241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.187485064285724,-117335.00053599902,-4663.879560658678,323.4138241738313,-106.93555931543895,-106.93555931543895,-6634.00512096365,-97.82882340340129,-6458.54119133421,6527.069561648212,6360.712367930809,50.791041411307255,31.124954263817926,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0002,75.0,2,44.1508184,44.2241516,-3568.45195795211,-1095.427602706568
summed_profile,56,0.07333320000000043,44.187485064285724,-117333.49691711043,-4693.45195795211,112.75487556223854,-107.10363743146436,-107.10363743146436,-6633.98763028859,-99.43199147566908,-6458.521802333496,6526.883992857125,6359.089810857828,51.17397729358619,29.89300537955569,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0002,75.0,2,44.1508184,44.2241516,-3568.45195795211,-1125.0
occupancy_mixture,56,0.07333320000000043,44.187485064285724,-117328.49691711043,-4568.45195795211,176.8302163462001,-173.9092418913903,-109.05291586517009,-6633.158632459111,-103.54595336080203,-6458.277972898612,6524.105716593941,6354.73201953781,52.26370199600949,30.216200941424177,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0002,75.0,2,44.1508184,44.2241516,-3568.45195795211,-1000.0
glrt_rate_recentered,56,0.07333320000000043,44.26215173571428,-117539.94134696343,-3568.45195795211,,-58.195300547426655,-58.195300547426655,-6939.926951754297,-78.39343785031723,-6718.5933715082865,6881.73165120687,6640.199933657969,47.12729838145086,27.682064841916144,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0003,75.0,3,44.2254852,44.2988184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.26215173571428,-117548.283282749,-2707.111051967088,203.91771024951979,-42.71656102689489,-42.71656102689489,-6943.291129469848,-50.774595259795916,-6719.621874176733,6900.574568442953,6668.847278916937,36.424492108238425,18.962343601997418,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0003,75.0,3,44.2254852,44.2988184,-3568.45195795211,861.3409059850223
summed_profile,56,0.07333320000000043,44.26215173571428,-117544.94134696343,-2618.45195795211,143.9762389776141,-42.771660325171915,-42.771660325171915,-6943.415080398101,-51.32194635897532,-6719.483054396551,6900.643420072929,6668.161108037575,36.52707032520608,20.052003809767484,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0003,75.0,3,44.2254852,44.2988184,-3568.45195795211,950.0
occupancy_mixture,56,0.07333320000000043,44.26215173571428,-117544.94134696343,-2643.45195795211,311.51464180854373,-121.97196302967866,-42.779811654749544,-6943.33001247633,-51.6110102607878,-6719.465084548031,6900.550200821581,6667.854074287243,36.66015315732636,20.40200380976603,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0003,75.0,3,44.2254852,44.2988184,-3568.45195795211,925.0
glrt_rate_recentered,57,0.07466680000000281,44.33748506666667,-117808.76471929956,-3568.45195795211,,-77.33642238080822,-77.33642238080822,-7061.890251040322,-72.91477550598349,-6962.214383300852,6984.553828659514,6889.299607794868,40.940045350833444,32.89808323040779,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0004,75.0,4,44.3001516,44.3748184,-3568.45195795211,0.0
frame_maxima,57,0.07466680000000281,44.33748506666667,-117801.47638951273,-4301.546413474311,241.8893627887769,-67.07036120167618,-67.07036120167618,-7062.074108200041,-72.4921081278426,-6961.907550865793,6995.003746998365,6889.415442737951,39.465112473088816,30.332789932421292,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0004,75.0,4,44.3001516,44.3748184,-3568.45195795211,-733.0944555222004
summed_profile,57,0.07466680000000281,44.33748506666667,-117798.76471929956,-4368.45195795211,116.3343545683587,-67.08143544311261,-67.08143544311261,-7061.920122096532,-74.59364651118845,-6962.142544040957,6994.83868665342,6887.5488975297685,40.00301934350885,30.884635018301196,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0004,75.0,4,44.3001516,44.3748184,-3568.45195795211,-800.0
occupancy_mixture,57,0.07466680000000281,44.33748506666667,-117803.76471929956,-4368.45195795211,170.43034145767157,-143.15543403797372,-67.63825272095916,-7062.340156398343,-72.20403080951758,-6961.517568819394,6994.7019036773845,6889.3135380098765,39.49655976977854,29.670662755248486,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0004,75.0,4,44.3001516,44.3748184,-3568.45195795211,-800.0
glrt_rate_recentered,56,0.073333599999998,44.412818400000006,-118057.58810013195,-3568.45195795211,,-72.80859794170944,-72.80859794170944,-7501.069644679683,-57.78339362766787,-7214.8739588113085,7428.261046737974,7157.090565183641,37.12160900832841,23.18956123915268,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0005,75.0,5,44.3761516,44.4494852,-3568.45195795211,0.0
frame_maxima,56,0.073333599999998,44.412818400000006,-118058.56821800422,-3608.623940005472,254.49537259868822,-73.47993988135909,-73.47993988135909,-7501.03465050302,-59.09169181139766,-7214.944535706839,7427.554710621661,7155.852843895441,37.28395262506592,23.143341769224207,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0005,75.0,5,44.3761516,44.4494852,-3568.45195795211,-40.17198205336172
summed_profile,56,0.073333599999998,44.412818400000006,-118057.58810013195,-3568.45195795211,,-72.80859794170944,-72.80859794170944,-7501.069644679683,-57.78339362766787,-7214.8739588113085,7428.261046737974,7157.090565183641,37.12160900832841,23.18956123915268,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0005,75.0,5,44.3761516,44.4494852,-3568.45195795211,0.0
occupancy_mixture,56,0.073333599999998,44.412818400000006,-118057.58810013195,-3568.45195795211,,-140.19261099868626,-72.80859794170944,-7501.069644679683,-57.78339362766787,-7214.8739588113085,7428.261046737974,7157.090565183641,37.12160900832841,23.18956123915268,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0005,75.0,5,44.3761516,44.4494852,-3568.45195795211,0.0
glrt_rate_recentered,56,0.07333320000000043,44.48748506428571,-118304.03250449599,-3568.45195795211,,-77.19912143636301,-77.19912143636301,-7395.183895453267,-65.4791501207852,-7153.697806023218,7317.984774016903,7088.218655902432,39.80515830274267,21.780911470566934,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0006,75.0,6,44.4508184,44.5241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.48748506428571,-118304.09053820031,-2899.761039927067,246.23249645704112,-69.86523892943904,-69.86523892943904,-7395.602211664102,-60.13328077613807,-7153.285722545799,7325.736972734662,7093.152441769661,37.15473066352829,25.59350553859258,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0006,75.0,6,44.4508184,44.5241516,-3568.45195795211,668.6909180250432
summed_profile,56,0.07333320000000043,44.48748506428571,-118304.03250449599,-2893.45195795211,128.06276719093182,-69.86905137327678,-69.86905137327678,-7395.608111439737,-60.170798939447586,-7153.28983377824,7325.739060066459,7093.119034838793,37.159956352011356,25.676775165236904,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0006,75.0,6,44.4508184,44.5241516,-3568.45195795211,675.0
occupancy_mixture,56,0.07333320000000043,44.48748506428571,-118304.03250449599,-2868.45195795211,128.82159169626166,-143.20686171571316,-69.8876948635544,-7395.624465322321,-60.26256872744153,-7153.274387655553,7325.736770458767,7093.011818928112,37.16786012749267,26.258967266425316,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0006,75.0,6,44.4508184,44.5241516,-3568.45195795211,700.0
glrt_rate_recentered,56,0.07333320000000043,44.56215173571429,-118610.4769343491,-3568.45195795211,,-75.71088077475882,-75.71088077475882,-7250.444374964075,-87.54345538617088,-7188.88262926403,7174.733494189316,7101.339173877859,45.30666452098047,36.398681707913056,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0007,75.0,7,44.5254852,44.5988184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.56215173571429,-118617.44440346568,-4039.662973018741,260.1459144621846,-72.85339314776978,-72.85339314776978,-7250.678482254714,-90.79982049665551,-7188.029982085379,7177.825089106945,7097.230161588724,45.45059802568977,34.53380775212281,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0007,75.0,7,44.5254852,44.5988184,-3568.45195795211,-471.2110150666308
summed_profile,56,0.07333320000000043,44.56215173571429,-118615.4769343491,-3993.45195795211,115.81527728418891,-73.03517863781414,-73.03517863781414,-7250.648936417303,-89.33465663865816,-7188.063539725297,7177.613757779489,7098.728883086639,45.044006872167486,34.13002275057079,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0007,75.0,7,44.5254852,44.5988184,-3568.45195795211,-425.0
occupancy_mixture,56,0.07333320000000043,44.56215173571429,-118615.4769343491,-4043.45195795211,161.011047356052,-146.23716620029006,-73.08305462864514,-7250.678515184572,-89.39477509208544,-7187.944537653785,7177.595460555926,7098.5497625617,45.06412749658037,34.581801308675495,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0007,75.0,7,44.5254852,44.5988184,-3568.45195795211,-475.0
glrt_rate_recentered,57,0.07466680000000281,44.63748506666667,-118859.30030668515,-3568.45195795211,,-62.13565620582627,-62.13565620582627,-7780.031201600689,-59.62751391914763,-7709.73547027981,7717.895545394863,7650.107956360663,36.195864244725456,24.45825219116523,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0008,75.0,8,44.6001516,44.6748184,-3568.45195795211,0.0
frame_maxima,57,0.07466680000000281,44.63748506666667,-118862.71663393908,-3451.203358206172,220.95998282436776,-63.728033021426256,-63.728033021426256,-7779.766776349225,-62.80054245369694,-7710.16270675177,7716.038743327799,7647.362164298073,36.51926252393798,23.09367895871401,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0008,75.0,8,44.6001516,44.6748184,-3568.45195795211,117.24859974593801
summed_profile,57,0.07466680000000281,44.63748506666667,-118859.30030668515,-3568.45195795211,,-62.13565620582627,-62.13565620582627,-7780.031201600689,-59.62751391914763,-7709.73547027981,7717.895545394863,7650.107956360663,36.195864244725456,24.45825219116523,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0008,75.0,8,44.6001516,44.6748184,-3568.45195795211,0.0
occupancy_mixture,57,0.07466680000000281,44.63748506666667,-118859.30030668515,-3568.45195795211,,-137.87083299205398,-62.13565620582627,-7780.031201600689,-59.62751391914763,-7709.73547027981,7717.895545394863,7650.107956360663,36.195864244725456,24.45825219116523,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0008,75.0,8,44.6001516,44.6748184,-3568.45195795211,0.0
glrt_rate_recentered,56,0.0733336000000051,44.712818399999996,-119168.12368751754,-3568.45195795211,,-66.26039600952926,-66.26039600952926,-7547.560202406597,-72.2064402934021,-7488.481501126067,7481.299806397068,7416.275060832665,40.49368116120821,25.121085941435013,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0009,75.0,9,44.6761516,44.7494852,-3568.45195795211,0.0
frame_maxima,56,0.0733336000000051,44.712818399999996,-119172.63185007818,-2961.84742705527,224.69527455133976,-58.45003102080955,-58.45003102080955,-7547.3916374570845,-66.43584859211218,-7489.072128663726,7488.941606436275,7422.636280071614,37.65227632075179,30.790191573694756,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0009,75.0,9,44.6761516,44.7494852,-3568.45195795211,606.6045308968401
summed_profile,56,0.0733336000000051,44.712818399999996,-119173.12368751754,-2893.45195795211,121.08133832091353,-58.31349545824585,-58.31349545824585,-7547.360680653872,-66.54386870970039,-7489.1457657664505,7489.047185195626,7422.60189705675,37.63886056621709,31.483866479393328,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0009,75.0,9,44.6761516,44.7494852,-3568.45195795211,675.0
occupancy_mixture,56,0.0733336000000051,44.712818399999996,-119173.12368751754,-3043.45195795211,180.42909383274917,-130.5083323989296,-58.655803618254645,-7547.428319534245,-66.38553638280976,-7488.909036445651,7488.77251591599,7422.523500062841,37.70701019632737,30.437523839435016,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0009,75.0,9,44.6761516,44.7494852,-3568.45195795211,525.0
glrt_rate_recentered,56,0.07333320000000043,44.78748506428571,-119434.56809188164,-3568.45195795211,,-106.79777526512288,-106.79777526512288,-7615.720274384736,-78.09113663185306,-7528.744748312634,7508.922499119612,7450.653611680781,43.76754008633783,27.534337810211582,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0010,75.0,10,44.7508184,44.8241516,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.78748506428571,-119437.06437377054,-4058.721199981664,294.2915681194339,-102.57593862453494,-102.57593862453494,-7616.287487426884,-73.34692289569692,-7528.920129622116,7513.711548802349,7455.57320672642,41.338736000919596,20.4788172908884,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0010,75.0,10,44.7508184,44.8241516,-3568.45195795211,-490.2692420295539
summed_profile,56,0.07333320000000043,44.78748506428571,-119439.56809188164,-4118.45195795211,191.14574658436146,-102.27133707820512,-102.27133707820512,-7616.309312180338,-74.14432462644214,-7528.755348880182,7514.037975102133,7454.61102425374,41.53578714053098,23.437467368741636,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0010,75.0,10,44.7508184,44.8241516,-3568.45195795211,-550.0
occupancy_mixture,56,0.07333320000000043,44.78748506428571,-119434.56809188164,-4143.45195795211,112.51049058833564,-153.06617005707625,-102.90174237919996,-7616.4549215398565,-72.01639091644734,-7529.218284706905,7513.553179160656,7457.201893790458,40.95741453098812,20.19689184762683,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0010,75.0,10,44.7508184,44.8241516,-3568.45195795211,-575.0
glrt_rate_recentered,56,0.07333320000000043,44.86215173571429,-119741.01252173475,-3568.45195795211,,-161.0453389301492,-161.0453389301492,-7224.5695266729035,-180.12484180305063,-7273.263906534951,7063.524187742754,7093.1390647319,64.44964476289252,45.6750026786176,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0011,75.0,11,44.8254852,44.8988184,-3568.45195795211,0.0
frame_maxima,56,0.07333320000000043,44.86215173571429,-119743.4484255517,-5147.0083924287865,314.3171689471696,-108.33308651179354,-108.33308651179354,-7222.474506636338,-116.76100805328446,-7272.2468839754065,7114.141420124545,7155.485875922122,51.2662091952984,28.69849376748607,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0011,75.0,11,44.8254852,44.8988184,-3568.45195795211,-1578.5564344766763
summed_profile,56,0.07333320000000043,44.86215173571429,-119746.01252173475,-5218.45195795211,164.87635954878064,-108.08125904037497,-108.08125904037497,-7222.227182512994,-116.73580197652419,-7272.287414449682,7114.145923472619,7155.551612473158,51.295406828339885,31.99333238892723,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0011,75.0,11,44.8254852,44.8988184,-3568.45195795211,-1650.0
occupancy_mixture,56,0.07333320000000043,44.86215173571429,-119741.01252173475,-5193.45195795211,118.78960069695717,-154.10154159096155,-108.82371788074565,-7222.604400346849,-116.21802792240622,-7272.146336615987,7113.780682466103,7155.928308693581,51.12559619042989,28.246940185512358,False,False,True,even Qin,odd Qin,False,False,D3,D3-75ms-0011,75.0,11,44.8254852,44.8988184,-3568.45195795211,-1625.0
glrt_rate_recentered,57,0.0746667999999957,44.937485066666675,-120009.83589407083,-3568.45195795211,,-150.82970954135558,-150.82970954135558,-7452.222738722736,-170.64841284806874,-7604.776316662662,7301.39302918138,7434.127903814593,61.91017856912829,41.684811337894644,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D3,D3-75ms-0012,75.0,12,44.9001516,44.9748184,-3568.45195795211,0.0
