session_id,sample_rate_hz,visit_index,target_index,state,reason,accepted_observations,timing_sigma_ns,cfo_sigma_hz
scan-fw-7851abe2d25a9813,10000000,872,5,acquiring,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,873,4,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,874,7,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,875,2,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,876,2,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,877,2,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,878,3,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,879,7,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,880,6,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,881,3,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,882,7,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,883,2,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,884,4,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,885,3,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,886,4,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,887,1,coasting,no observation inside prediction gate,1,26686.808185141766,201784.56128704108
scan-fw-7851abe2d25a9813,10000000,889,1,coasting,no observation inside prediction gate,1,29490.55404617801,202179.8842777282
scan-fw-7851abe2d25a9813,10000000,892,6,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,893,5,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,901,5,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,903,7,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,907,5,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,910,6,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,911,5,lost,no observation inside prediction gate,0,,
scan-fw-7851abe2d25a9813,10000000,931,6,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,855,3,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,856,2,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,857,6,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,858,2,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,859,0,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,860,3,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,861,7,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,862,0,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,863,6,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,864,3,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,865,5,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,866,7,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,867,6,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,868,1,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,869,2,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,870,6,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,871,1,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,872,0,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,873,0,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,874,6,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,875,7,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,876,2,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,877,2,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,878,0,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,879,1,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,880,0,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,881,2,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,882,6,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,883,3,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,886,5,acquiring,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,887,3,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,889,5,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,890,3,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,894,1,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,895,7,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,896,1,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,901,1,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,902,7,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,904,5,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,913,5,lost,no observation inside prediction gate,0,,
scan-fw-7b78a2ba16003bdc,15000000,918,5,acquiring,accepted PSS observation,1,1072.8939559561006,200000.0
scan-fw-7b78a2ba16003bdc,15000000,919,7,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,855,6,acquiring,accepted PSS observation,1,1086.9971825436985,200000.0
scan-fw-7cb61f9e2e56f342,15000000,856,1,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,857,6,acquiring,accepted PSS observation,2,1069.3020871072083,141428.30730809065
scan-fw-7cb61f9e2e56f342,15000000,858,3,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,859,1,acquiring,accepted PSS observation,1,1084.0061467577525,200000.0
scan-fw-7cb61f9e2e56f342,15000000,860,6,tracking,accepted PSS observation,3,1055.4509812949118,115530.8058428236
scan-fw-7cb61f9e2e56f342,15000000,861,0,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,862,0,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,863,4,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,864,3,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,865,3,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,866,5,acquiring,ambiguous timing modes,0,,
scan-fw-7cb61f9e2e56f342,15000000,867,1,acquiring,accepted PSS observation,2,1038.3930207757207,141532.8752643468
scan-fw-7cb61f9e2e56f342,15000000,868,2,acquiring,accepted PSS observation,1,1217.4200340548468,200000.0
scan-fw-7cb61f9e2e56f342,15000000,869,6,tracking,accepted PSS observation,4,1098.755681703118,100752.47742773588
scan-fw-7cb61f9e2e56f342,15000000,870,0,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,871,0,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,872,0,acquiring,accepted PSS observation,1,1162.4710509221309,200000.0
scan-fw-7cb61f9e2e56f342,15000000,873,6,tracking,accepted PSS observation,5,862.8411685618249,90578.9351663182
scan-fw-7cb61f9e2e56f342,15000000,874,4,acquiring,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,875,6,tracking,accepted PSS observation,6,713.8489451375227,82878.83678958542
scan-fw-7cb61f9e2e56f342,15000000,876,4,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,877,0,acquiring,accepted PSS observation,2,941.3796992862533,141464.93469180487
scan-fw-7cb61f9e2e56f342,15000000,879,5,acquiring,accepted PSS observation,1,1030.178745965791,200000.0
scan-fw-7cb61f9e2e56f342,15000000,880,4,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,881,5,acquiring,accepted PSS observation,2,1064.4287596524364,141428.3179189905
scan-fw-7cb61f9e2e56f342,15000000,882,4,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,883,4,acquiring,accepted PSS observation,1,982.6735502664701,200000.0
scan-fw-7cb61f9e2e56f342,15000000,884,5,tracking,accepted PSS observation,3,905.1905223264497,115530.74501542503
scan-fw-7cb61f9e2e56f342,15000000,886,3,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,888,1,tracking,accepted PSS observation,3,1096.2426415538487,117800.13585778137
scan-fw-7cb61f9e2e56f342,15000000,889,2,acquiring,accepted PSS observation,2,1085.2674992694435,142185.69086008624
scan-fw-7cb61f9e2e56f342,15000000,891,3,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,892,3,lost,no observation inside prediction gate,0,,
scan-fw-7cb61f9e2e56f342,15000000,893,5,tracking,accepted PSS observation,4,969.5216676901651,100752.57910653931
scan-fw-7cb61f9e2e56f342,15000000,896,2,tracking,accepted PSS observation,3,883.621077791122,116618.07664880094
scan-fw-7cb61f9e2e56f342,15000000,905,2,tracking,accepted PSS observation,4,878.6607292538159,102308.40600081302
scan-fw-7cb61f9e2e56f342,15000000,906,1,tracking,accepted PSS observation,4,921.565619985883,106212.75862158593
scan-fw-7cb61f9e2e56f342,15000000,911,1,tracking,accepted PSS observation,5,734.3774064404914,95546.16442760563
scan-fw-7cb61f9e2e56f342,15000000,914,5,tracking,accepted PSS observation,5,885.8043699392329,95352.92136710316
scan-fw-7cb61f9e2e56f342,15000000,919,2,coasting,no observation inside prediction gate,4,1451.3270647324252,108217.12654244486
scan-fw-7cb61f9e2e56f342,15000000,922,2,coasting,no observation inside prediction gate,4,1588.9004658181073,109913.58748803001
scan-fw-84ee89a6734ea002,20000000,854,0,acquiring,accepted PSS observation,1,1103.0844833181204,200000.0
scan-fw-84ee89a6734ea002,20000000,855,3,acquiring,accepted PSS observation,1,988.6785167468233,200000.0
scan-fw-84ee89a6734ea002,20000000,856,4,acquiring,accepted PSS observation,1,912.0655374715649,200000.0
scan-fw-84ee89a6734ea002,20000000,857,0,coasting,no observation inside prediction gate,1,4354.3326139289775,200044.41527064677
scan-fw-84ee89a6734ea002,20000000,858,1,acquiring,accepted PSS observation,1,1058.1117205065714,200000.0
scan-fw-84ee89a6734ea002,20000000,859,5,acquiring,accepted PSS observation,1,1083.0371051728307,200000.0
scan-fw-84ee89a6734ea002,20000000,860,3,acquiring,accepted PSS observation,2,842.9414197121514,141465.05434882606
scan-fw-84ee89a6734ea002,20000000,861,5,acquiring,accepted PSS observation,2,989.5070752693372,141428.3501710097
scan-fw-84ee89a6734ea002,20000000,862,5,tracking,accepted PSS observation,3,827.8630510124667,115485.26261029678
scan-fw-84ee89a6734ea002,20000000,863,3,tracking,accepted PSS observation,3,848.6443236673335,115585.23715642325
scan-fw-84ee89a6734ea002,20000000,864,5,tracking,accepted PSS observation,4,847.7485524755663,100061.73696204153
scan-fw-84ee89a6734ea002,20000000,865,0,coasting,no observation inside prediction gate,1,15488.562657090226,200598.8422875282
scan-fw-84ee89a6734ea002,20000000,866,3,tracking,accepted PSS observation,4,720.3188276760312,100247.06051275917
scan-fw-84ee89a6734ea002,20000000,867,1,acquiring,accepted PSS observation,2,1100.6589277467933,141562.6540612631
scan-fw-84ee89a6734ea002,20000000,868,3,tracking,accepted PSS observation,5,652.1223786451137,89788.79871019362
scan-fw-84ee89a6734ea002,20000000,869,3,tracking,accepted PSS observation,6,559.1547250648287,82014.97533437448
scan-fw-84ee89a6734ea002,20000000,870,4,acquiring,accepted PSS observation,2,1014.8041912731708,141763.0958740299
scan-fw-84ee89a6734ea002,20000000,871,2,acquiring,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,873,5,tracking,accepted PSS observation,5,910.5277038909192,90372.96637580846
scan-fw-84ee89a6734ea002,20000000,874,7,acquiring,accepted PSS observation,1,891.9648121255394,200000.0
scan-fw-84ee89a6734ea002,20000000,875,2,acquiring,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,876,1,tracking,accepted PSS observation,3,990.6120794133489,116161.22430392602
scan-fw-84ee89a6734ea002,20000000,877,5,coasting,no observation inside prediction gate,5,1236.2538709201647,91351.09055076432
scan-fw-84ee89a6734ea002,20000000,878,1,tracking,accepted PSS observation,4,778.0704098256637,100668.47613505191
scan-fw-84ee89a6734ea002,20000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,881,7,acquiring,accepted PSS observation,2,867.3815136795519,141506.921549951
scan-fw-84ee89a6734ea002,20000000,883,2,lost,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,884,4,coasting,no observation inside prediction gate,2,2234.3208852660364,144499.08382136302
scan-fw-84ee89a6734ea002,20000000,886,0,acquiring,accepted PSS observation,1,1040.4738010076715,200000.0
scan-fw-84ee89a6734ea002,20000000,887,7,tracking,accepted PSS observation,3,796.3882462305982,115812.99992028538
scan-fw-84ee89a6734ea002,20000000,888,7,tracking,accepted PSS observation,4,586.3039975337448,100298.40109447771
scan-fw-84ee89a6734ea002,20000000,889,4,tracking,accepted PSS observation,3,866.3083409368112,117987.51125307516
scan-fw-84ee89a6734ea002,20000000,891,4,tracking,accepted PSS observation,4,652.2287539109441,102011.02641040465
scan-fw-84ee89a6734ea002,20000000,892,1,coasting,no observation inside prediction gate,4,1614.9257399364164,104813.77859580501
scan-fw-84ee89a6734ea002,20000000,895,0,acquiring,accepted PSS observation,2,944.8145745557672,141562.5308573785
scan-fw-84ee89a6734ea002,20000000,896,4,tracking,accepted PSS observation,5,594.2492724380563,92009.08522456273
scan-fw-84ee89a6734ea002,20000000,897,7,tracking,accepted PSS observation,5,704.1013521482116,90914.49268082682
scan-fw-84ee89a6734ea002,20000000,899,0,coasting,no observation inside prediction gate,2,1439.4229398283633,141926.9306885033
scan-fw-84ee89a6734ea002,20000000,901,1,lost,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,903,2,lost,no observation inside prediction gate,0,,
scan-fw-84ee89a6734ea002,20000000,904,7,tracking,accepted PSS observation,6,669.676214435276,84478.25324052425
scan-fw-84ee89a6734ea002,20000000,913,2,acquiring,accepted PSS observation,1,1072.4852385682914,200000.0
scan-fw-856a78101d6735d2,15000000,855,7,acquiring,accepted PSS observation,1,495.67502199803306,200000.0
scan-fw-856a78101d6735d2,15000000,856,5,acquiring,no observation inside prediction gate,0,,
scan-fw-856a78101d6735d2,15000000,857,0,acquiring,accepted PSS observation,1,807.4225640512689,200000.0
scan-fw-856a78101d6735d2,15000000,858,2,acquiring,no observation inside prediction gate,0,,
scan-fw-856a78101d6735d2,15000000,859,7,acquiring,accepted PSS observation,2,624.1848384986693,141449.23326855557
scan-fw-856a78101d6735d2,15000000,860,2,acquiring,no observation inside prediction gate,0,,
scan-fw-856a78101d6735d2,15000000,861,0,acquiring,accepted PSS observation,2,921.2463468290073,141449.2420950475
scan-fw-856a78101d6735d2,15000000,862,3,acquiring,accepted PSS observation,1,595.037724431854,200000.0
scan-fw-856a78101d6735d2,15000000,863,7,tracking,accepted PSS observation,3,579.1905182732015,115606.89894833641
scan-fw-856a78101d6735d2,15000000,864,4,acquiring,accepted PSS observation,1,940.0267226174858,200000.0
scan-fw-856a78101d6735d2,15000000,865,4,acquiring,accepted PSS observation,2,802.8372361420127,141423.08983025557
scan-fw-856a78101d6735d2,15000000,866,6,acquiring,no observation inside prediction gate,0,,
scan-fw-856a78101d6735d2,15000000,867,2,lost,no observation inside prediction gate,0,,
scan-fw-856a78101d6735d2,15000000,868,7,tracking,accepted PSS observation,4,657.8012675566603,100448.95549918454
scan-fw-856a78101d6735d2,15000000,869,3,acquiring,accepted PSS observation,2,989.6427533728586,141506.7748168284
scan-fw-856a78101d6735d2,15000000,870,4,coasting,no observation inside prediction gate,2,5300.790084604726,141632.49488757143
