sample_index,time_s,raw_phase_deg,compensated_common_band_phase_deg,raw_rx0_abs,raw_rx1_abs,common_rx0_abs,common_rx1_abs
72595,0.029038,-49.8532409668,86.4080694215,96.4209442139,161.226531982,84.6611909223,161.149704003
72596,0.0290384,-40.1377716064,34.1415745566,70.5762023926,90.4267654419,48.9897335221,58.0830424574
72597,0.0290388,-143.635986328,-96.0493596961,89.8109130859,59.7745742798,43.8713943531,17.0934286152
72598,0.0290392,-167.580734253,-170.352753418,67.0820388794,126.846366882,153.556237686,77.9951970465
72599,0.0290396,11.6905612946,129.740630598,247.315597534,104.923774719,105.664082104,47.9856161388
72600,0.02904,-3.51394057274,118.601219666,135.070358276,78.032043457,22.0576956273,116.547107272
72601,0.0290404,51.3014335632,-11.9717157898,162.049377441,190.90574646,76.3090891041,123.40840713
72602,0.0290408,154.835830688,-117.480209497,85.0529251099,134.851776123,118.16613128,131.73696632
72603,0.0290412,76.0621948242,35.4911029098,35,56.4623794556,46.8197445957,40.5540448382
72604,0.0290416,53.2320556641,-101.564306126,46.2385101318,140.982269287,31.0966100376,93.5691923561
72605,0.029042,-66.3818893433,-85.0275332944,120.370254517,50.8035430908,93.1788973193,18.0439418481
72606,0.0290424,121.952392578,159.321028398,132.823181152,55.2268066406,105.814648355,71.1597742695
72607,0.0290428,-46.8041229248,179.657855979,132.412246704,37.6563415527,164.860198382,57.4725423537
72608,0.0290432,45.3711357117,79.5656768555,31.0483512878,112.507774353,27.319519386,67.661769794
72609,0.0290436,-12.6109981537,-13.4231142086,141.598022461,32.5729942322,111.83522391,57.7338121962
72610,0.029044,42.1180381775,70.2249857149,43.0116271973,134.714523315,88.0397161825,100.581559172
72611,0.0290444,150.403884888,20.342947027,166.243804932,96.2548675537,132.25783854,67.0513408425
72612,0.0290448,47.4316444397,-69.3682889195,34.481880188,89.8999404907,46.8101546692,149.938156708
72613,0.0290452,-117.292266846,-94.7875220001,77.9358673096,129.757461548,67.3836552831,75.9788961585
72614,0.0290456,42.0699424744,129.068427161,108.060165405,78.6002578735,98.3425078597,41.1793064944
72615,0.029046,-143.017089844,113.978304147,29.5465736389,51.4781532288,56.4473596786,49.5397682537
72616,0.0290464,165.657043457,90.9002029013,133.240386963,59.1692504883,95.885663513,48.9099659844
72617,0.0290468,-42.3040275574,-2.04839740624,12.529964447,202.763412476,56.4766141605,142.247501211
72618,0.0290472,-176.733108521,-91.0652393196,70.8590164185,121.593589783,64.6196754641,154.303014343
72619,0.0290476,-35.3401031494,-51.6241265271,50.9116859436,47.6759872437,38.1662618482,70.5089290344
72620,0.029048,131.843933105,142.639423067,88.5889434814,140.918411255,71.2779232878,113.367125929
72621,0.0290484,82.3621139526,115.867028686,152.846313477,53.851650238,176.416424711,40.0044801009
72622,0.0290488,-162.744979858,28.0599815782,146.840042114,110.018173218,111.072522024,101.065829075
72623,0.0290492,-164.423782349,68.9885409025,152.486068726,71.0211257935,128.181103088,48.9521847545
72624,0.0290496,-117.143859863,-29.1591058567,112.578865051,157.686401367,47.0795076674,135.509018401
72625,0.02905,47.7762451172,174.251579598,187.085540771,159.655883789,125.520787646,129.146046033
72626,0.0290504,103.416473389,-139.05239103,88.955039978,57.2188796997,114.829763984,92.7422532199
72627,0.0290508,-109.085365295,153.524273172,188.732620239,67.8969802856,89.7459573924,62.5561430103
72628,0.0290512,-98.2202072144,-74.5993033082,101.316329956,62.1288986206,81.8936586386,43.8900081623
72629,0.0290516,88.9534683228,-156.865770988,103.077636719,105.171279907,72.0593553846,41.9405128737
72630,0.029052,-176.243057251,82.8762536908,29.6141872406,78.8479537964,59.6888363797,58.3040039291
72631,0.0290524,-48.0307235718,-67.2555645824,99.3227005005,95.6033477783,66.3628106564,59.1141932047
72632,0.0290528,169.38319397,-73.4526023339,50.039981842,98.488571167,5.54994079955,39.951157241
72633,0.0290532,-44.0542297363,165.763319891,28.6356430054,98.7370223999,88.5564380167,90.0968062365
72634,0.0290536,-97.2207717896,-141.201217708,67.0298461914,70.8590164185,48.471082398,90.6020758568
72635,0.029054,-27.8176288605,-47.2288735254,97.508972168,174.140731812,72.0108739348,109.421648762
72636,0.0290544,-78.5281829834,80.1381020358,88.1419296265,60.6382713318,66.8533009881,130.369129338
72637,0.0290548,-106.276992798,-75.9733799817,17.4642486572,62.513999939,65.0405879317,15.4630128402
72638,0.0290552,-88.2558441162,-176.183479921,96.8968505859,82.7345123291,43.7024885954,84.2680436881
72639,0.0290556,0.323701500893,25.9813077815,147.275253296,122.588745117,116.17198523,55.092449058
72640,0.029056,-47.5307617188,18.3816299252,89.8888168335,57.008769989,110.13288449,75.53338802
72641,0.0290564,-60.1829986572,-121.856380256,55.3172645569,42.7551193237,79.1434627686,22.8972053087
72642,0.0290568,-38.5189781189,-14.4547857581,53.8144989014,99.1816558838,37.2507519896,107.791568651
72643,0.0290572,99.07837677,147.913452828,118.139755249,123.97580719,130.27412301,38.9315756243
72644,0.0290576,122.883972168,-116.981650735,168.324081421,139.140213013,103.622467653,108.191842993
72645,0.029058,174.826889038,134.674902753,126.019836426,135.092575073,47.2073496135,122.594469383
72646,0.0290584,-136.273010254,93.4109610698,90.0222167969,48.0832595825,27.3658923965,76.4548423124
72647,0.0290588,78.0952301025,-95.1426538461,48.0520553589,125.801429749,64.512431721,90.7705215201
72648,0.0290592,155.409362793,-25.9760301035,203.342071533,152.947692871,177.529677724,87.8256089142
72649,0.0290596,175.550369263,15.2032863751,133.540252686,65.9242019653,140.977292648,85.0229906369
72650,0.02906,169.574523926,71.9699723115,144.100662231,37.7359237671,87.7691804646,49.132802447
72651,0.0290604,-73.0660247803,71.5232328097,150.119949341,206.516342163,146.298627904,175.75816495
72652,0.0290608,-70.5977935791,100.528268752,60.9015579224,131.034347534,42.2318788873,156.307278683
72653,0.0290612,6.83343696594,-88.6197669563,66.0302963257,59.0592956543,66.3629304618,39.7042794181
72654,0.0290616,60.4612121582,89.5047116816,45.276927948,7.61577320099,70.2803527302,30.0012571246
72655,0.029062,-13.5803070068,139.129032941,86.8158950806,123.227432251,75.0894440374,107.846317579
72656,0.0290624,-25.2374591827,-148.560611166,79.699432373,96.8762207031,67.331352926,105.601159552
72657,0.0290628,68.2301559448,77.0865704602,16.0312194824,21.0237979889,49.1066245951,34.3309198829
72658,0.0290632,-159.038742065,-46.7971049188,93.8136444092,15.5241756439,54.8607623463,58.2479595253
72659,0.0290636,-103.588798523,65.162308076,111.004501343,192.21081543,91.3802516688,168.948556127
72660,0.029064,149.955825806,59.0926113695,74.6726226807,97.3087844849,104.29947608,91.2699886763
72661,0.0290644,-155.019958496,-91.2683215048,120.668968201,108.931167603,61.1380470935,86.2875105441
72662,0.0290648,7.2394990921,-51.6156391755,172.235305786,73.1641998291,90.6638367528,25.081223708
72663,0.0290652,176.003234863,-141.690515818,34.481880188,125.239768982,65.0693806042,112.064208058
72664,0.0290656,-131.25718689,169.445375963,55.4617004395,155.467025757,98.0599679514,81.6513441724
72665,0.029066,75.8838272095,118.315486568,196.328811646,274.526855469,120.139068725,177.057318087
72666,0.0290664,1.90011096001,-62.7683511995,123.328826904,66.7607650757,63.9658950765,20.8430701976
72667,0.0290668,125.922943115,35.4911655982,120.598510742,24.083190918,123.928117096,47.3908122127
72668,0.0290672,-62.8144378662,-62.45206209,22.1359424591,195.880065918,61.2343856002,178.802515589
72669,0.0290676,-146.633621216,-158.734716277,49.0917510986,78,43.0139661921,83.2505726381
72670,0.029068,-136.412780762,61.9641407138,74.0270233154,82.1340408325,45.2920564918,54.1533016467
72671,0.0290684,-74.6025085449,18.8922888362,23.7697277069,51.9711456299,49.111628189,38.4283860608
72672,0.0290688,56.113735199,54.5036284788,82.7345123291,160.5521698,69.2090137517,52.7422209913
72673,0.0290692,-164.989730835,-8.72579033514,99.7246170044,80.2620697021,82.2283945709,27.3150133608
72674,0.0290696,-89.7161407471,102.322304367,110.113586426,119.151168823,52.8782366554,110.637067185
72675,0.02907,-81.7390823364,121.212407044,56.0802955627,55.2268028259,120.825763591,91.2650017723
72676,0.0290704,43.6579475403,86.0077890995,109.251998901,161.384628296,57.2585399775,96.4127570133
72677,0.0290708,-40.2681617737,65.8272374819,134.528808594,161.96913147,121.38887545,124.716623236
72678,0.0290712,-131.580001831,150.610021185,50.039981842,42.6380119324,29.9700946246,42.3778166281
72679,0.0290716,121.516227722,137.579150032,81.9328918457,112.445549011,79.1104252163,56.9092307833
72680,0.029072,-154.313232422,179.11486512,106.512908936,178.044937134,66.2624757329,203.824360173
72681,0.0290724,-15.0508337021,-172.41886774,166.433166504,144.84475708,111.489041532,126.669312638
72682,0.0290728,69.6624145508,-50.2092994058,76.5767593384,154.728805542,116.792299074,128.887862729
72683,0.0290732,-107.485046387,-147.969337545,77.0259628296,118.869674683,72.5018331437,101.160304818
72684,0.0290736,-70.5383071899,63.1939853779,126.003967285,73.3893737793,83.5218661025,37.2358762193
72685,0.029074,-113.213500977,152.008772459,130.816665649,65.5515060425,100.99119058,54.7444589989
72686,0.0290744,0.629598557949,74.3391430878,193.051803589,48.0832595825,184.874451108,51.7960757489
72687,0.0290748,142.378921509,136.09002173,112.361022949,162.926361084,115.667456825,56.6100108247
72688,0.0290752,-75.3269424438,-23.5262726955,71.505241394,110.476242065,102.39282787,88.9206112064
72689,0.0290756,119.572387695,34.2530933062,101.86756134,80.0812072754,91.621863178,82.10595101
72690,0.029076,-147.064880371,136.119281228,62.2896461487,72.9931488037,47.8001673731,48.7721030695
72691,0.0290764,67.8614196777,127.868634307,92.4770202637,101.004951477,88.7752921198,55.3950185178
72692,0.0290768,7.64040613174,148.416420112,37,8.94427204132,42.480855549,49.7023007198
72693,0.0290772,-8.30272102356,-128.576578843,112.893753052,76.9220352173,44.7371734904,38.7979684961
72694,0.0290776,-176.976959229,111.480786624,93.3809432983,25.1793556213,24.4544186031,58.0053184343
72695,0.029078,23.6987781525,95.7698525861,102.956306458,96.4209442139,139.047837513,55.5134131843
72696,0.0290784,-147.199554443,62.3369445805,108.673820496,86.9540100098,119.235677597,76.6607281737
72697,0.0290788,-163.593215942,-47.8113863158,49.6588363647,45.3431358337,69.2052859327,16.4824002846
72698,0.0290792,157.450515747,97.9557608681,77.8331604004,94.1116409302,8.21088125985,87.0602376784
72699,0.0290796,-104.219230652,-2.27977483495,199.969985962,74.4311752319,139.540733268,68.5269617856
72700,0.02908,101.49697113,46.1724915885,65.43699646,34.8855247498,39.1865208877,66.289014107
72701,0.0290804,-139.115707397,-164.692308237,185.56401062,151.953948975,136.728346995,102.97064156
72702,0.0290808,5.35966157913,-9.2987529398,156.894866943,118.456748962,85.5855124529,77.9619265085
72703,0.0290812,25.5942840576,131.717094222,61.6116867065,110.535064697,115.209395287,161.197511173
72704,0.0290816,-130.3802948,22.9981543017,149.281616211,70.455657959,103.799697084,32.7911027985
72705,0.029082,147.576553345,58.4503267819,18.0277557373,153.114334106,65.7203345465,135.76353861
72706,0.0290824,60.6245651245,-107.476297991,96.0052108765,62.513999939,29.3292074332,3.48015078829
72707,0.0290828,-100.318748474,-33.158019295,75.1332168579,49.0407981873,24.4995414984,18.9165331469
72708,0.0290832,-5.71059274673,161.846235553,12,20.0997524261,59.5015644356,48.0302453324
72709,0.0290836,108.651382446,71.2778527711,100.264648438,87.6641311646,47.7255083364,74.7403109549
72710,0.029084,173.380844116,-13.4375713035,74.0270233154,117.66053772,40.905418791,89.0391340339
72711,0.0290844,-4.20584964752,164.201256295,85.7962722778,99.3277359009,24.0836782665,37.7970235362
72712,0.0290848,26.0646629333,-54.4119918826,15,102.415817261,78.9867288998,69.5978611228
72713,0.0290852,-175.962280273,-156.265374378,85.2115020752,78,58.61548961,89.408027418
72714,0.0290856,-38.0375556946,81.3135295044,102.883422852,124.679588318,91.6686966977,126.070972408
72715,0.029086,-169.696075439,51.8634933512,43.1856422424,126.479240417,16.1658718738,94.6681474246
72716,0.0290864,42.2670097351,51.2009263389,87.1435546875,72.83543396,48.3276306732,66.8800428033
72717,0.0290868,-164.945068359,-160.022903998,64.03125,196.010192871,19.2164932006,144.617155932
72718,0.0290872,5.75963354111,-80.9245529756,113.846382141,39.8246192932,154.78265413,35.8182750181
72719,0.0290876,136.873764038,69.3423895037,226.93170166,145.23085022,220.434383112,119.450959527
72720,0.029088,-168.709106445,77.1666184137,186.946517944,59.9416389465,126.527788746,46.4131725743
72721,0.0290884,34.7277793884,39.4436467499,140.602264404,116.107711792,121.640376609,75.6950623615
72722,0.0290888,70.8688430786,-66.4032014648,174.393218994,137.295303345,128.674864919,55.2193199364
72723,0.0290892,-145.62940979,140.376328457,79.0063323975,90.4433517456,130.971101677,74.0208540417
72724,0.0290896,49.4826774597,80.1422582626,142.635910034,103.768974304,86.7492005683,137.972587213
72725,0.02909,4.20309734344,145.980553151,129.247833252,192.761520386,58.9889353117,154.241274103
72726,0.0290904,41.1561889648,-163.513896096,143.558349609,88.3911743164,98.3732515526,98.897821598
72727,0.0290908,83.3630447388,10.0168140192,49.5782241821,36.124786377,56.3660223783,105.733263833
72728,0.0290912,161.669403076,71.2092381079,6.08276224136,142.705978394,24.2052407298,96.2709665233
72729,0.0290916,-4.28740262985,136.645327502,77.5241851807,157.876541138,99.8127104836,161.445895597
72730,0.029092,-122.792755127,141.405159123,141.056732178,134.469329834,120.740605866,91.0081652069
72731,0.0290924,-63.4349479675,-168.07873357,120.166549683,90.5096664429,142.608198017,27.3709307625
72732,0.0290928,41.5565185547,173.872342102,183.221191406,110.258781433,148.455711376,42.3402843704
72733,0.0290932,-47.8485603333,120.444657861,59.8163871765,107.517440796,23.8268845132,45.3784277488
72734,0.0290936,-159.749359131,-165.463044941,18.4390888214,59.5399017334,50.1640179047,78.7067319351
72735,0.029094,55.1421165466,91.2993555766,164.003051758,58.2494659424,173.596518889,60.3121911064
72736,0.0290944,18.8223247528,115.246863274,164.575210571,59.6824951172,103.853724522,73.722087946
72737,0.0290948,28.9327754974,-172.28300677,210.152328491,39.5600776672,158.293604619,46.6389094517
72738,0.0290952,48.552520752,-13.4541748785,100.960388184,21.0237979889,151.670421174,37.5128904469
72739,0.0290956,-34.5120048523,-19.2503151196,163.600112915,150.206512451,90.8335568086,142.257731428
72740,0.029096,-5.80221843719,98.8384167904,83.4865264893,115.520561218,110.030590727,111.658908539
72741,0.0290964,-93.3047561646,152.625653352,74.2495803833,117.515953064,31.6433584383,69.5803264588
72742,0.0290968,-31.019739151,-4.7821773077,144.557937622,108.060165405,170.62668403,90.1095568732
72743,0.0290972,-26.6021595001,3.6160221586,205.060958862,175.094268799,157.35085154,153.419459249
72744,0.0290976,175.601287842,84.5137730325,19.1049728394,49.8196754456,76.5348731211,85.8253789375
72745,0.029098,-104.644096375,143.418765028,99.6393508911,81.2219238281,20.4591540596,71.0776748684
72746,0.0290984,-6.84277296066,-22.3980516295,89.0224609375,76.3675308228,23.3248090455,47.9600373144
72747,0.0290988,8.19675064087,81.3707626475,39.5600776672,46.0977210999,34.9652227582,98.5324124265
72748,0.0290992,-37.2289390564,130.983300758,63.568862915,146.102706909,42.9000940453,81.2419798534
72749,0.0290996,-113.302619934,84.6570017087,150.864181519,80.5295028687,88.0326943434,30.0463022761
72750,0.0291,-21.9468898773,93.3477359369,44.5533370972,118.186294556,109.873528889,12.3841286728
72751,0.0291004,-24.9896907806,-3.09581867194,32.7566795349,174.805618286,55.8921499935,50.5080302546
72752,0.0291008,77.4143829346,7.45981696881,108.503463745,125.027999878,111.14248746,173.166800249
72753,0.0291012,95.502281189,60.270598767,71.1758422852,214.953475952,41.5758309878,121.622709929
72754,0.0291016,-34.5536766052,7.65183823267,101.636611938,156.24659729,39.6519180431,96.4488602446
72755,0.029102,121.09513855,-83.9482442732,126.289352417,56.8506813049,49.6611734085,63.4301112654
72756,0.0291024,-41.7379646301,16.3107633457,3.16227769852,86.4523010254,69.6531381473,86.3663160219
72757,0.0291028,-41.0174751282,-85.8241419062,61.4003257751,94.8472518921,56.1900415572,102.766010722
72758,0.0291032,46.1344184875,120.738249291,121.202308655,133.195343018,141.193650967,135.232045613
72759,0.0291036,-100.334892273,81.104073782,208.312255859,156.348968506,139.016284858,139.971884234
72760,0.029104,169.054336548,111.715168897,70,43.1856460571,69.1248780555,35.8206087058
72761,0.0291044,73.2994842529,117.405423454,88.955039978,48.5077362061,49.1185626994,40.6881349495
72762,0.0291048,-31.4874668121,9.44665590088,14.4222049713,52.038444519,24.6497713846,33.3086996248
72763,0.0291052,54.670085907,-55.0508298556,5.3851647377,77.388633728,37.8955843529,18.6190293979
72764,0.0291056,28.5918865204,-28.2511088073,125.68611908,170.425933838,83.1017685227,101.096447372
72765,0.029106,13.8242988586,123.652073805,81.3941040039,36.2491378784,46.3497647974,75.2007504636
72766,0.0291064,24.1824970245,140.9990353,200.249847412,119.369178772,188.256847974,68.4179009589
72767,0.0291068,157.623550415,77.3383261785,46.615447998,163.134918213,123.842518041,122.643113422
72768,0.0291072,141.536849976,36.9067776914,160.065612793,134.729354858,109.958303533,98.9652713378
72769,0.0291076,-164.290420532,10.5031252011,122.429573059,61.0573501587,3.19790811116,61.0385528654
72770,0.029108,-103.218704224,119.722375807,102.786186218,68.7967987061,62.8845916429,92.0477364417
72771,0.0291084,-14.1409330368,133.519168295,47.8539428711,38.8329772949,11.2362522001,26.5277079538
72772,0.0291088,-145.939086914,-131.952504964,71.3862686157,33.6154747009,85.4159311147,97.8945460234
72773,0.0291092,86.4905090332,89.6441285146,82.9758987427,63.7887115479,93.1066250501,50.5566454599
72774,0.0291096,-52.9854354858,-138.913767771,7.81024932861,162.274475098,66.0419930655,77.9410236982
72775,0.02911,153.602478027,122.228388557,152.947692871,64,54.0143813437,89.2827084371
72776,0.0291104,3.96748328209,65.2979250887,174.132125854,130.97328186,71.7260068595,110.933917878
72777,0.0291108,-141.605224609,34.2492450003,89.1852035522,213.122024536,66.1615528517,171.457115657
72778,0.0291112,6.4830737114,169.532174087,62.6258735657,117.379722595,21.5532628363,149.973133187
72779,0.0291116,-134.108016968,-120.627114637,106.230880737,134.260940552,160.636106845,86.7345201011
72780,0.029112,-2.38594388962,32.9849554577,140.872283936,107.424385071,43.4205506977,59.320431233
72781,0.0291124,-149.611358643,-128.766410163,293.375183105,28.0713367462,149.576128454,46.3731309552
72782,0.0291128,77.444694519,115.084027375,165.89453125,7.07106781006,54.1289208279,62.2939720969
72783,0.0291132,173.773284912,161.896125089,65.7647323608,178.044921875,148.26603677,124.303294343
72784,0.0291136,132.125595093,-140.315232359,74.9533157349,103.469802856,43.7975744576,70.7036445391
72785,0.029114,-135.906005859,67.6003984007,43.0464859009,115.312614441,43.5824356304,104.444348769
72786,0.0291144,-92.1624526978,128.198504278,216.448608398,61.5873336792,205.580140093,57.6873421591
72787,0.0291148,71.9990921021,116.865026993,118.105895996,205.350921631,142.439022262,166.034066735
72788,0.0291152,118.375518799,-135.039603461,69.634765625,118.511604309,89.3580596264,134.079880377
72789,0.0291156,-162.134185791,48.4001256833,92.0869140625,82.9698791504,97.183008276,69.8419884882
72790,0.029116,40.4698028564,-104.845680954,29.274564743,109.78616333,47.6654071669,149.617262225
72791,0.0291164,125.16733551,178.046621768,281.375183105,183.447540283,177.841823117,109.626836835
72792,0.0291168,-88.2578964233,147.56772572,57.775428772,18.7882938385,159.377522356,92.392935698
72793,0.0291172,-68.2179107666,-178.069353011,113.322547913,87.4642791748,86.4459053519,84.1781322753
72794,0.0291176,-176.556854248,173.753756291,137.593597412,257.03112793,131.302165334,218.700175795
72795,0.029118,93.0447692871,-16.7702133356,21.2132034302,133.12399292,21.4725731966,148.254897821
72796,0.0291184,-135.849884033,44.6090112423,116.04309845,46.0108680725,58.4772652958,12.1119230938
72797,0.0291188,151.662979126,53.8080065055,183.172042847,35.057094574,141.217653097,31.8351910531
72798,0.0291192,-68.7723464966,-87.1034659577,82.0975036621,44.2718849182,83.1549585034,68.6171643683
72799,0.0291196,-37.8948135376,75.9429241137,77.0065002441,204.002456665,104.973486516,157.661621374
72800,0.02912,5.90484476089,-175.15442683,142.369232178,63.9061813354,134.163980891,102.948055339
72801,0.0291204,-142.125015259,-23.3284969129,54.9181213379,36.124786377,67.8260874306,22.6217429323
72802,0.0291208,-160.585525513,-19.5051951655,91.0494384766,34.1320953369,117.017972305,15.3518127351
72803,0.0291212,-58.1482124329,114.282729192,96.6747055054,61.3514404297,60.5901901616,71.9875512497
72804,0.0291216,163.994934082,69.9278146227,43.9658966064,144.03125,67.4108148138,114.034894263
72805,0.029122,-59.9284591675,-111.136872753,103.077636719,59.9416389465,103.288524566,33.7466978579
72806,0.0291224,-102.50718689,-15.7660871698,133.843185425,47.265209198,59.7648784869,106.500897348
72807,0.0291228,33.8043060303,-154.2809364,216.17817688,151.855194092,94.0343915393,73.5910334031
72808,0.0291232,80.0683441162,156.411957642,58.0517044067,44.9444084167,141.454008694,60.4000866111
72809,0.0291236,152.307479858,116.492823853,199.424163818,115.108650208,90.8162759687,115.449356664
72810,0.029124,51.4807052612,123.451601791,95.1892929077,109.713256836,117.707328934,58.2413922686
72811,0.0291244,151.851486206,20.0472647227,156.416107178,54.4242591858,157.13374038,28.2286589282
72812,0.0291248,-87.5920181274,128.117108327,137.876754761,55.7584114075,129.433493394,35.2487163687
72813,0.0291252,-16.5898685455,33.6858522957,114.127113342,182.01373291,66.7782048951,89.5031069404
72814,0.0291256,25.2011222839,-83.4025209077,118.827613831,18.9736652374,87.8855342241,119.375327364
72815,0.029126,42.3369979858,-132.942149833,50.5964431763,192.509735107,97.9587494938,84.0544165091
72816,0.0291264,100.523368835,-123.697241197,43.6577606201,56.9385643005,14.2388690956,30.462389702
72817,0.0291268,-115.408119202,-134.746333538,92.5742874146,35.1710090637,97.2126558141,18.8936939931
72818,0.0291272,36.0218467712,-114.847224981,114.63420105,33.2415390015,73.8507851257,40.9271438755
72819,0.0291276,91.5624160767,-33.9973776339,108.683029175,97.8621520996,74.7617202588,71.9749767308
72820,0.029128,-108.652587891,-117.189315036,72.2357254028,18.4390888214,52.1757842939,50.2099930194
72821,0.0291284,92.9802474976,140.02705598,89.470664978,165.529449463,52.095242767,133.207186211
72822,0.0291288,147.632843018,133.233181708,48.0832633972,108.931167603,23.840305761,108.898894561
72823,0.0291292,40.0952110291,-133.783161906,39.3954315186,41.1460800171,40.4315582622,16.3289527939
72824,0.0291296,-62.8952140808,179.764967451,127.581336975,34.2344856262,64.1661075394,34.1948595912
72825,0.02913,-89.9609375,41.9550300962,63.3876991272,162.003082275,21.2183068411,111.034168259
72826,0.0291304,163.896148682,20.2378292839,131.897689819,157.028656006,133.064012579,185.6506277
72827,0.0291308,64.4707565308,23.1946515266,179.513244629,112.040176392,167.831215154,82.3729196222
72828,0.0291312,109.890571594,-152.788188408,153.055541992,47.010635376,176.117839005,39.6668629964
72829,0.0291316,92.318145752,137.450666958,121.696350098,30.0665931702,101.328749174,21.9929542099
72830,0.029132,-48.0521392822,-176.058840033,122.482650757,95.4148864746,111.454323748,49.0486178637
72831,0.0291324,94.4961624146,103.696932358,155.347991943,96.6488494873,159.829457451,72.9777939591
72832,0.0291328,-21.0774936676,-35.2654015432,15.231546402,27.0185127258,28.1920976949,41.1505351
72833,0.0291332,-29.1399555206,125.504419421,155.19342041,71.8401031494,116.70274311,70.6638433645
72834,0.0291336,86.0960998535,52.3604008909,59.640586853,64.0312423706,40.9489931543,41.8326907808
72835,0.029134,116.63143158,154.190766239,66.189125061,87.4642791748,96.7801872159,22.2526031337
72836,0.0291344,-174.905502319,-66.8478083795,92.2008666992,139.606582642,99.0376702631,40.6040249071
72837,0.0291348,-84.3826522827,-112.084366511,91.5914840698,42.7200164795,60.4176058535,84.9743275508
72838,0.0291352,-17.6270694733,-103.939409414,21.3775596619,176.255493164,81.7014674693,54.7648831502
72839,0.0291356,82.6983261108,127.687114753,157.155960083,181.24017334,86.5924466125,48.0843182234
72840,0.029136,-70.1775360107,159.128747952,91.416633606,22,104.244113085,103.632608054
72841,0.0291364,-98.2648849487,-179.598121147,160.589538574,137.75340271,103.540850743,80.5722424155
72842,0.0291368,-75.2641067505,-134.975727957,91.0494308472,58.4636611938,119.360122851,27.6976384601
72843,0.0291372,-7.04775333405,81.6842749276,61.8465843201,156.160186768,92.572768026,164.541549382
72844,0.0291376,-40.5389480591,136.33362059,117.885536194,240.141616821,85.766384374,214.397007194
72845,0.029138,142.240859985,47.0753533849,80.9506072998,120.033325195,98.0109429254,149.530540875
72846,0.0291384,4.71896028519,16.1371497349,163.19619751,90.049987793,127.613647878,53.3255252645
72847,0.0291388,-5.89773845673,136.056712419,176.002838135,82.3893127441,92.3407944033,103.098300654
72848,0.0291392,42.0194396973,-155.318094517,190.601669312,163.600128174,157.734098707,141.380184742
72849,0.0291396,77.6107788086,-59.4926217468,79.3095169067,97.6729202271,53.1823403985,79.4289512444
72850,0.02914,-145.833496094,-82.7914357714,106.404884338,91.2195129395,153.844029947,24.5640614612
72851,0.0291404,19.5682849884,-157.558447539,42.7200164795,232.034484863,97.1395720535,164.61116012
72852,0.0291408,65.7918243408,-74.5094614274,108.673820496,135.092559814,92.1590657577,124.778864247
72853,0.0291412,-38.9435577393,171.327527423,151.082763672,46.7546806335,71.716532893,63.4200905202
72854,0.0291416,-159.064437866,-95.0633236739,110.923400879,77.1038284302,47.1323826523,17.1893220295
72855,0.029142,43.7468528748,-107.535512989,62.1771621704,65.5209884644,39.2167942217,89.2230048183
72856,0.0291424,1.37637209892,-93.3952430596,188.862380981,208.312271118,125.356867597,180.333284343
72857,0.0291428,-57.8883552551,-41.0310031828,166.027114868,46.8187942505,112.676764194,44.2235089933
72858,0.0291432,112.131744385,-160.899438865,78.5175170898,119.369178772,128.449989612,96.9186030177
72859,0.0291436,90.7328414917,-49.0927906063,117.273178101,168.671279907,86.9532376328,107.684557774
72860,0.029144,26.8252410889,-95.0959107103,153.417724609,190.646270752,179.329686508,173.797488277
72861,0.0291444,82.9665756226,31.0901157524,155.167663574,1,114.580532936,107.547253133
72862,0.0291448,18.9078445435,141.513304072,268.076477051,213.527511597,131.190702058,156.166769178
72863,0.0291452,-5.44144201279,136.32481568,50.209564209,97.4525527954,169.367897824,85.1714711487
72864,0.0291456,87.5526504517,145.072141375,282.109924316,23.4093971252,135.355299807,65.4094327986
72865,0.029146,-39.7044219971,113.647173424,93.4344711304,174.656799316,46.7136240653,96.7040209964
72866,0.0291464,177.927307129,29.3045188432,32.015625,105.361289978,51.5123685022,87.6089266378
72867,0.0291468,156.733703613,-13.012026959,52.9528121948,41.9761810303,80.0788505024,91.7463201276
72868,0.0291472,-113.829322815,128.101277266,113.441604614,33.1209907532,96.1280914641,100.075031657
72869,0.0291476,87.4315567017,162.963158207,33.0151481628,344.036346436,32.6781720277,234.729823622
72870,0.029148,54.2335243225,-129.616572266,27.8926506042,68.8839645386,26.1236055619,95.2916799406
72871,0.0291484,-56.1961402893,-132.221393065,89.0505447388,108.208129883,50.4724324787,19.7870255511
72872,0.0291488,9.27260112762,116.240105465,82.4621124268,96.3327636719,60.4397728532,121.500583875
72873,0.0291492,-145.173141479,-52.0917298005,53.5350341797,113.070777893,83.9524301979,101.019150004
72874,0.0291496,-1.3405905962,130.117622317,120.203994751,86.0523071289,110.181246748,46.5473155268
72875,0.02915,131.080474854,57.6883301453,85.7029800415,152.085494995,82.0050647176,76.6503502299
72876,0.0291504,-56.4084396362,2.1581781912,161.969146729,214.133117676,178.527570072,137.651650596
72877,0.0291508,-152.888580322,-44.1609625575,89.3084564209,78.7718200684,64.9075116497,141.024860856
72878,0.0291512,-70.8583984375,-163.363292826,112.329872131,89.0224609375,101.400014809,83.3211976929
72879,0.0291516,-15.3106365204,9.97385972394,53.1507301331,85.1469268799,63.3003371239,54.3517204491
