joint_state,session_id,rx0_tracklet_id,rx1_tracklet_id,review_agreement,distinct_paired_visits,rx0_stored_top_id,rx1_stored_top_id,joint_best_number,joint_runner_up_number,joint_train_leader_persisted,joint_best_eval_rms_hz,joint_runner_eval_rms_hz,rx0_individual_best,rx1_individual_best
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:0366a098844f092d12c3051d71b02ace50a9892cb15e3ec27415d5098ba8a896,sha256:2ee4ea34824e4341ad48697ebcb23a0e14f4e477831d36bafe5f0c96a8f06568,same-leader,12,59669,59669,59669,66209,True,121.39773164237572,1853.7831425364222,59669,59669
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:09d534ad00750c5c915b0a60edad1aa4f1e01a97f8c9147e1a6ed36e8fb38bba,sha256:fae2cd59d6ea2a932be94a21f540c4998bb20d24deecf1d38c849b79fa4fff5b,same-leader,13,58357,58357,58357,67033,True,126.79696207324227,258.0234293337903,58357,58357
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:208f1ca4055c1e7812209ff907a90363368e78f56b8794fd05a60a04ee4a4075,sha256:952e2c01b65cdf3e565e0e9354a96799ae1aba58df7fddfa97d616c5e721f7ce,same-leader,18,63774,63774,63774,64282,True,144.26969977055785,756.0515758538086,63774,63774
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:29021689e6cab960635dfe5689efa7a1287f93dfe2c4d26414b7685c9d43cb6d,sha256:98199318fc96cf4fd99638800ecaaa6d1ae7b0783060443371ae14162a52e086,same-leader,18,57462,57462,57462,59660,True,132.6585163248619,1613.962845256743,57462,57462
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:3ebb7f42e4f5f24872ebdd5ef3be566860e2e90a1096d03aaf2a5c4d0bd60601,sha256:ec92f649a42309259b470904681263b440eefaea6b676ec6752322425c4ff574,same-leader,25,59669,59669,59669,66209,True,138.51759192972756,2171.087472146703,59669,59669
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:52113e264a5a0ba0570654adf98d468a32c0293b1d259ffc09259f0c78a0175a,sha256:8429ca02627ced7f002f9d16e69d3f5509a01448d990e79a4624d447241bb6af,same-leader,6,66209,66209,66209,61201,True,299.6910424036779,1551.6331833138531,66209,66209
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:5b382c61466af457b4d0fb76c509eb4127a7524b66934e9ddf956f9787ac7ce7,sha256:715ac65af806820faada2ac121cfb20f543c7d581ce511b00a54fd2cc1f26c8e,unreviewed-side,6,64309,,58439,64309,True,43.487627270551116,98.04064836778456,58439,58439
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:a662e467d0d7f9b842e8f43e685f6f40de03b0b78cd08b1fb83c0745011b821c,sha256:641a1f2c5ad24ad0f5d94ab5418481062033b44487a25eac3458b495965527ea,same-leader,24,57462,57462,57462,66229,True,118.95581851836656,3867.1647478865043,57462,57462
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:b707b0ce35435da6801a3fd8c60ed481ea627346ec7f089daffe887723e39305,sha256:72a810ffe008ff31a41031893d228312212730795f746c17721cb49e3dce26d2,unreviewed-side,3,,64473,64473,53046,True,67.81339003584777,122.16664573853717,64473,64473
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:c5b0bb5af3eb3c3bf2cd307c3975eaf50b776270818b99231ee3865682f122ca,sha256:82d78b3f2244fcc768b98dee4df8f9909170f64d9d96186ab54e3c8d344cabfe,same-leader,6,58357,58357,58357,67033,True,32.499550497118044,79.05808495826746,58357,58357
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:c6065feda8cc9560906248ddd061efd6dd8870f84cd0174dd5af511721fc3627,sha256:d630931684f464dd49892c343440621b4e7e6f47eee9aa41cf54c3fb8ceee3c1,same-leader,21,58357,58357,58357,67033,True,75.41036081921715,277.1622888407576,58357,58357
scored,scan-hop-22cdc9b9d8bb1d2f,sha256:cc7a85efa961a4f8d55ee6cd810993992356092b609d690187618326e1a1634b,sha256:43ce4aecfa7d7aa46e5c49c7d565030003761c5f8f0d91baf51e438de1094f34,same-leader,27,63774,63774,63774,64282,True,99.46348713527222,883.5784510437131,63774,63774
scored,scan-hop-26f38bc0f5577d7c,sha256:25d474e95afc76a2897434fb294dc3606ae48801fee096ac9ce65bbd1971b9d8,sha256:0c40068dc56c464c18af052ac771f32770c0397b8f9fb466a7c9fba5d3abf8b1,same-leader,20,59522,59522,59522,62074,True,211.47283821850164,1847.2046961154542,59522,59522
scored,scan-hop-26f38bc0f5577d7c,sha256:5847f7053d2501e1b25ae3cb9f82101db6acce0f932bbdfb20c6102c1622acac,sha256:869958f6cf7a64b50910d915aff557ce6b18678cdaed0f1cf93c26dfc65cb0b6,same-leader,23,63122,63122,63122,64458,True,128.97528372228678,833.0262976156826,63122,63122
scored,scan-hop-26f38bc0f5577d7c,sha256:d5321d66483d53bfe549bffd1da2d7fc8b53ee2ed8254c0ddaa1c43251dc1e5b,sha256:13aed003170c4a62e9d071c4149a376b8945ee9d138498469d3fe7f7cf111e7b,same-leader,19,59579,59579,59579,68032,True,147.33569387166673,867.8881864079563,59579,59579
scored,scan-hop-2a0a89b753ed7832,sha256:52c00c25442e68abee4ea67783af94b34b97d4722ea14e53268850bfa4ddd99f,sha256:c84cdf259a07cad57d9dabc924769255aacc1f7fc8c72cdcb5395b0eb9c75596,same-leader,14,64461,64461,64461,100293,True,106.69929804969244,1323.411327546824,64461,64461
scored,scan-hop-2a0a89b753ed7832,sha256:6fd496561520f8227f8ef16062a55e64b74ffb1f3662dfad6bd251ab3beab65a,sha256:131abcbc932c2596388b2e06d465f1c35ff7c6e5129245135d65002130ed5acc,same-leader,8,61669,61669,61669,100626,True,121.72513981822937,819.2515770248424,61669,61669
scored,scan-hop-2a0a89b753ed7832,sha256:80444e76a9500d664b57b0abc20477f8ddceebb7f22e4c1a8a65ae7296f47ebc,sha256:db16cf0cdfd926f9fffc9c61232b2ecb06f8a78ca48fe7413d1cefade29b5e9c,same-leader,12,61669,61669,61669,100626,True,146.93406866331102,3487.885502032651,61669,61669
scored,scan-hop-2a0a89b753ed7832,sha256:ac32ac20761900d664d3d14315ceec8d2312d2fa3a2462aafece38808557b6c6,sha256:52c5dd38b33632f93977c2dbf869ef66dbb7e63863ea8ac35274aba5e2c76c53,unreviewed-side,6,57503,,57503,55346,True,124.65074939287534,461.497099899462,57503,57503
scored,scan-hop-2a0a89b753ed7832,sha256:df1556a781ffea7abd061a008c1ca7e3928d2ea644c65f476e477d848e7dec8c,sha256:8233ca6c91a1a71326d46ce7e1a5b903d3edcea38c14562574d4bd9dad5ddbff,same-leader,3,61669,61669,61669,64187,True,342.4845996272971,3546.7223186873734,61669,61669
scored,scan-hop-2a0a89b753ed7832,sha256:e57d392daa86e8c5d3d026b051f58439addb3b90385c5596bb9aaf863ae20c5b,sha256:db16cf0cdfd926f9fffc9c61232b2ecb06f8a78ca48fe7413d1cefade29b5e9c,same-leader,12,61669,61669,61669,100627,True,129.85953913195274,3611.803726317679,61669,61669
scored,scan-hop-2a74986a434a9878,sha256:10bdab3d703eeb7c19d17f237ccbd9c37959350980b16d02c6f78652f9bcc243,sha256:e2c10aa530f7508ea613691d055544358922868041a0668211a8665af8681862,same-leader,8,60022,60022,60022,62517,True,150.95465923274028,1253.5895046811768,60022,60022
scored,scan-hop-2a74986a434a9878,sha256:244c5748d807a351b9a85d8e99949c33b3dde606fa4aaab106d54c21c258fe88,sha256:0819e237d834aaaba6f6d25d83c1ed4583f07033bcf7f7322e24d8e106422c4f,same-leader,27,100056,100056,100056,53486,True,104.22532822265795,2013.4946605530224,100056,100056
scored,scan-hop-2a74986a434a9878,sha256:43e286e0db545142d0e118f9e9c9aadb3ac11be6c379ea97af2e48125db328c7,sha256:6999cb8683e938a8f3521bec11ee767fe162b3e65413f5b3a3dfd52f55e12609,unreviewed-side,7,,60022,60022,100493,True,113.68171019445843,2205.3816566972846,60022,60022
scored,scan-hop-2a74986a434a9878,sha256:5d018663b489446c4c9d4ee0332f22c84b46954537251e1861c9f5f3d684dc09,sha256:d326b3c1c1bbb5a0ae5b3f781fb6c7f437a81b9b482a1c03c31a6ae8d518f26b,same-leader,18,64013,64013,64013,63063,True,122.20431527428163,1667.953140900118,64013,64013
scored,scan-hop-2a74986a434a9878,sha256:68f7bd8bb6dc7382b5874605f62867e44eb48513c6b154a81e5a8533489451d2,sha256:daf99d7bcdf965cb7ca139cb05c27c6aa64d3d679d36caeb32e81646b20dbf81,same-leader,17,64013,64013,64013,63063,True,148.95853460604238,1966.6352722785664,64013,64013
scored,scan-hop-2a74986a434a9878,sha256:a87adaf21eb78dda4c9c378074f2ea6ebcbb00cc8f52240a6fab1078d64439c8,sha256:e65c207985a6be4da8a392a48d8b7d203d71ab157ed3d73d8354533cf9ab09b1,same-leader,6,62508,62508,62508,64728,True,69.58735890048919,776.8130696928309,62508,62508
scored,scan-hop-2a74986a434a9878,sha256:bdcb7662d589971b68746f7915bc08339660abb7d0c50a6071068abd9c04c385,sha256:d0b941220bb34bb55b4ecafa8331c7c890fd73c3dcd772ac77bb345865d85d88,same-leader,20,58244,58244,58244,64736,True,117.9008506500117,1372.9750620911318,58244,58244
scored,scan-hop-2a74986a434a9878,sha256:d2cece70197450fbe4cd64bb6ffc081f8591b610253dfe07c7d8e2eab0de1372,sha256:711c476e92b2c09aa10a2d9bc3294da72a7d50156ffb890cdab8b0b08bf8f1b2,same-leader,28,62508,62508,62508,64728,True,116.27544609823632,2652.968544403684,62508,62508
scored,scan-hop-2a74986a434a9878,sha256:d3f1d9ad5c8779b2ae77395afd6bbd5e6303e4f9d8624221960b3903bb5fbea8,sha256:6999cb8683e938a8f3521bec11ee767fe162b3e65413f5b3a3dfd52f55e12609,same-leader,11,60022,60022,60022,60035,True,78.13963155930611,2404.2414518296905,60022,60022
scored,scan-hop-2ad50244661afb92,sha256:17aa4ff7c5d6535e236b64cb353c0a7816a6c18de79aa8e35e25904c2a1e39c8,sha256:b049661bb1b7e0d246bb5cf823668825a243012465934c19f913790b63611c5c,unreviewed-side,5,,60105,60105,65199,True,110.69402296556663,297.6891251705778,60105,60105
scored,scan-hop-2ad50244661afb92,sha256:413e0f0a2a83b19b73caa0f0d2ceb42d4397e97d472c4996c791d0b0839fe590,sha256:b6e4daa42567a2b55a61a800688b0e71a5d62e2cb530a422754ec15e3cf13d0e,same-leader,7,63573,63573,63573,57149,True,202.36314925101502,871.0733181623107,63573,63573
scored,scan-hop-2ad50244661afb92,sha256:bc9068deccbb37b1d350d3ffce82acc280fc69d5f550b4ba9a02fe568ff6af2e,sha256:3de5109089651bcef8a277d19d5ba6f59b55c8d89db601c29d343530db6a7466,unreviewed-side,3,,60105,60105,65199,True,1014.7459227419224,1652.020289141861,65199,60105
scored,scan-hop-2ad50244661afb92,sha256:d9481d5264f3b16e9b9afc53e1cfd8633af1535ffda4eda235b6c1a44a5fff23,sha256:44c9de02d10631647e65fe1fe847065f3cbdc29c785de8452f0f12d9a2640d1e,same-leader,13,63573,63573,63573,57149,True,161.87332138419515,1084.5721203850567,63573,63573
scored,scan-hop-2ad50244661afb92,sha256:dcc0b84eb712e2f5c09ec55264bfeb49cc4af2d90c41457579cc4c68f97a066b,sha256:5ca58f8de49a02a8701c2263bb99e71c6b8684b9e2e5684bf5c437eee6ccca2d,same-leader,17,63572,63572,63572,52000,True,186.52829826781084,546.3151569091867,63572,63572
scored,scan-hop-2ad50244661afb92,sha256:e164c5cc73d61e8a10e6e7b4395264b154f7e3ccae53a451050d2407c82412ce,sha256:b6e4daa42567a2b55a61a800688b0e71a5d62e2cb530a422754ec15e3cf13d0e,same-leader,3,63573,63573,63573,57149,True,81.32774392092006,812.840133696207,63573,63573
scored,scan-hop-2ad50244661afb92,sha256:f338caef504109c8c26de257c4642c9480daf9bd7250a8da61e408b3213f9488,sha256:21989e921bec1c26f968d0ebe8f58efb74904f49cc247bf0e784ed99c0568770,same-leader,10,65199,65199,65199,60105,True,106.82357773278513,716.0129420229547,65199,65199
scored,scan-hop-2ad50244661afb92,sha256:f4e35f7ab03144bb34a3c36076db734ddca0e9293f80ede5c60835c3e70e8fc2,sha256:7bb491cc1e81da9b3924203f01bf924d2595894d24f17316cfa1d6a43f2b7cf2,same-leader,12,65199,65199,65199,60105,True,117.02350174392053,522.5598980350694,65199,65199
scored,scan-hop-2ad50244661afb92,sha256:f72625257fb6383f6d1a1c6ae2e24a0b64a30dd2696063199aeb5259b0372ee5,sha256:2dc30bb9f26b88440a29155597e1f92a86e8a2f97bf4a4faf8fdc345675d7889,same-leader,10,63573,63573,63573,57149,True,108.45479348499988,373.92208173560846,63573,63573
scored,scan-hop-34c0b0e1ae062f97,sha256:002e2043d366c2ba2ff7d390b79fca0ffac9ec5f6532608de394ae2425c39fe7,sha256:2e9fc5cb103b3f86b06a5549de5be58ca9c9771895eca126471b2512eff0457e,same-leader,10,66860,66860,66860,62215,True,96.44178320047762,620.3157896213233,66860,66860
scored,scan-hop-34c0b0e1ae062f97,sha256:02f54e941880e77df1c6e5fb59d6091739b035baa68402d1dc1353708016b997,sha256:5d26bb9f4f7f3fab65b1b50f8f259ff1ab27a427aac0c2efa046d5d1f5587294,same-leader,10,66574,66574,66574,61587,True,158.1290723857474,317.56479632964266,66574,66574
scored,scan-hop-34c0b0e1ae062f97,sha256:2769fa5e6630530debd45d3c10dae5b89df8445c337f53ecf41050985d19dcc5,sha256:5f94be18d030e48b52b26e86d26cd5d4c8acdd315f738ab92eaa47c998da7212,same-leader,31,66170,66170,66170,69516,True,85.2647768412659,2885.3887565015507,66170,66170
scored,scan-hop-34c0b0e1ae062f97,sha256:578daf49f2dcc8268bb68d8375f4c0483024e75ee598bbce162e3794df68e9be,sha256:28b5cc56c6fe28bc419c2327abe11baad948b9ac8efe3769005aeb936b488f45,same-leader,33,59877,59877,59877,47357,True,120.75846236454194,1761.1658524609377,59877,59877
scored,scan-hop-34c0b0e1ae062f97,sha256:5a2808a1399fc402aaf4f62b1131a5fa0003c8e6b31ad56bf18383c9b04dd203,sha256:95877eb627f1cb653cc02b305664c9019954cd6543fcecd80bc4ff1e589c5c99,unreviewed-side,7,,66853,66853,56707,True,268.5244419323083,498.6033567637416,66853,66853
scored,scan-hop-34c0b0e1ae062f97,sha256:7ba20db75576fe65c0c76159c712089de8a80d9b35ae387c5941bd6ab12ce402,sha256:d4e450ce437ae8b9f18a6f8f852c20fdf8e1188d54b52a336a4f5d3bc8dfa4d1,same-leader,9,66853,66853,66853,56707,True,509.5990552625977,857.662713220258,66853,66853
scored,scan-hop-34c0b0e1ae062f97,sha256:bae23555596ad913b78ac451339376ecec5371b9439718dbb8503cba3cdd822b,sha256:ea376c532f5ec7a46448b7c36d74fa2969928ae98c01da427cc55e569943b8c6,unreviewed-side,6,66853,,66853,56707,True,46.979431037781204,273.92602328596075,66853,66853
scored,scan-hop-34c0b0e1ae062f97,sha256:e59534b0e67ad6e6ac7c9ce07d461ebd2874d835f4be50a3168be43edf8fa0ba,sha256:d3c7ea6beea707638ce8f91fad610609236aad860efa3207e42432d32deca712,same-leader,3,66853,66853,66853,56707,True,110.37336824154855,629.6925810776438,66853,66853
scored,scan-hop-34c0b0e1ae062f97,sha256:f07a6917335f9501b8e9fa68da3fb69d8782cc51bdd6714dd54f5a9e4a1d0234,sha256:2a74ac5c0c3243e2aff09782f7a218430e8f2b5ebe07157fe448eeffc0f5f9a3,same-leader,12,65374,65374,65374,59535,True,95.37866992771235,2857.408730039577,65374,65374
scored,scan-hop-34c0b0e1ae062f97,sha256:f2ed8037448d15acf9a522a39d9c22ab56f38dc194c38a72f34bcce540bd9b84,sha256:ba4ec01d3a854eb5561cbb582ac6e1542fcfe37117f32cd9f1f615835137cf78,same-leader,5,59492,59492,65911,59492,False,142.41737194855375,110.34085868285334,65911,59492
scored,scan-hop-3aba7954745c0b7a,sha256:0021093d6440181877e259b7f526971cfb105d8f5dc83f434f26cb0d553df1ee,sha256:dce73d74f392c028d2f80c81ab47df779a4ee32b4247540b1745914756c97791,same-leader,17,60282,60282,60282,64134,True,115.01550554014428,2050.1895265230205,60282,60282
scored,scan-hop-3aba7954745c0b7a,sha256:2b95823b0f8780ca0eb335513468fdcc22e9fd662593354601414f74c0a5d53d,sha256:15193fb4bde0c7957f886459b7cbfddccb425e5a5179862f46c77dfbf7291ffc,unreviewed-side,3,60282,,60282,62037,True,83.79562809354641,1423.2865883411096,60282,60282
scored,scan-hop-3aba7954745c0b7a,sha256:30e4c447c8d8df35ab8aa79574f914d504b0ce23475995bfdb9515bf44a520db,sha256:bab0e6e48d4fbe55edaa35938e12f3b105977f525315e2d04d16c879b11620df,same-leader,10,60289,60289,60289,55501,True,126.23192547999813,2054.561597836066,60289,60289
scored,scan-hop-3aba7954745c0b7a,sha256:478ed643e884a2d860ca998ccc15b57d8e24aebaa25fa5fa6c3603e7a24ebff6,sha256:a73662f64b3a4cc9425cf14238842c464b1aff42045a01ba3bf5d89aee2d3caf,same-leader,9,69947,69947,69947,59024,True,112.81444612953808,1960.8222091670655,69947,69947
scored,scan-hop-3aba7954745c0b7a,sha256:4dc1f963fe33bccf04c4e2424894beb0fbcca6f3381c6c3268d80571ce808219,sha256:e3e6c793e217ff6a1b7cfd2a80b340521340943cc8500309b0cef0d85dc4f513,same-leader,9,60277,60277,60277,59858,True,64.43586849010411,152.5722916467686,60277,60277
scored,scan-hop-3aba7954745c0b7a,sha256:7ea44ed73cef949ecefdbbc3c88ea94b1f5e26464ec67e3ab1fe85c82151e3ff,sha256:3e1df78dd6dabb8f63660d871a418f2313d637ff6e31774b8235e7bf658b9016,same-leader,30,60282,60282,60282,62037,True,106.51473493467863,1712.2427805604668,60282,60282
scored,scan-hop-3aba7954745c0b7a,sha256:888c0d552058f9fb9403fdc2428c499968417731fcd1a5f7a82cf592bce52699,sha256:62835eb75e04ddcff88f98ce0e4aaeba08d1ed687e98e23bec1b9ff188bc4f90,same-leader,17,60298,60298,60298,56704,True,195.7924574122076,2412.3149587211137,60298,60298
scored,scan-hop-3aba7954745c0b7a,sha256:9ff8c6fb7262b0a5e4dab8b387e33b5ca0be25f1534ce47f767987282ea0c5f6,sha256:0cb01a1cdd3e7e5c1fba72b826ca36baba44558ac30f8b05ea5e8910cc0cc41b,same-leader,7,56705,56705,56705,69521,True,109.6118755971925,231.65652139246353,56705,56705
scored,scan-hop-3aba7954745c0b7a,sha256:a426f3a3e463078a7154e7b3da977e30e2b1faedda6a533ca05261dc6568a9e2,sha256:5540c7ba7c18fbb2b907be610d22fdef62a77734b88954674dcf2e59127878a0,same-leader,22,57441,57441,57441,58109,True,139.31995715389257,369.6757828162915,57441,57441
scored,scan-hop-3aba7954745c0b7a,sha256:c2dcec65bca181c878fa8b7d5bd67d5640715dde5f97d4cf5c72f6bab7d9b2e8,sha256:58b1c2b7f889549c79cbe3b2ef818f881490647a7ef8d38ad66543aee09bacb1,unreviewed-side,9,,60282,60282,59944,True,61.210737724915894,617.7395470724049,60282,60282
scored,scan-hop-3aba7954745c0b7a,sha256:dbeca54603590fffe674e1bd6994d45095194ee218f7068f44f66d2be75d77ad,sha256:10cb232dde2d7bc1532aa4a34ad340e7efbe6cf3d51ec073a748e7e03762a6f5,same-leader,25,60298,60298,60298,56704,True,104.45865197422702,2237.6928262607294,60298,60298
scored,scan-hop-3aba7954745c0b7a,sha256:df04b270a34942fa298ca753a1cc5e063f07b20035678844c287236c7d68e756,sha256:0905ce3a222a4fb4460d02658f5979bc4663ba928f8a9533692b26009ec9caec,same-leader,15,59944,59944,59944,68058,True,91.33463725470621,373.3691923267937,59944,59944
scored,scan-hop-3aba7954745c0b7a,sha256:ea4816833cbeddc79f0cae1e3a315350e93595a0874eb118d88aebeeeaaed840,sha256:bab0e6e48d4fbe55edaa35938e12f3b105977f525315e2d04d16c879b11620df,same-leader,5,60289,60289,60289,64134,True,129.4363365674962,964.8767709458364,60289,60289
scored,scan-hop-3ac4256c8bdb2bca,sha256:00f2c7ad0db799591f124236003ebd88f8cefffecdd84d29896fca3e9979949a,sha256:07f3d390b5d93277cafe8053aacd389b99711a8b76d3b800376e4f87ec102d7e,same-leader,12,63471,63471,63471,59928,True,103.16350955821805,454.17566760175845,63471,63471
scored,scan-hop-3ac4256c8bdb2bca,sha256:130366828a643dbaaac0ab9902ad913bd12715ea052ab5beabcad375371cb2e4,sha256:e661feab84f95f2dec44c1f8c9d1db750c9b86a9d104ec4bb2e2d4072df918c6,same-leader,4,62044,62044,62044,52704,True,93.8480292113647,1969.3764387524766,62044,62044
scored,scan-hop-3ac4256c8bdb2bca,sha256:1b09c7c52550452e02c241db94ee55c6ab9ea6f92c805cf8936254c4adea214a,sha256:d7ee0b162454bb33408d808638415440c5f253f6a961a08b40178d6ae883a707,same-leader,8,69944,69944,69944,68062,True,143.4039587443015,425.85930183860984,69944,69944
scored,scan-hop-3ac4256c8bdb2bca,sha256:312df41c3c4fc8bd95b02ebe860fa37bff66bc71733425b60f7c19cb02c55af4,sha256:edf1ab61166e7bee3d9afa3bdaff1b98b6685ddaf433a4e1874c43b5df2f8318,unreviewed-side,3,62192,,62192,54159,True,129.07896339073685,1032.5003727312846,62192,62192
scored,scan-hop-3ac4256c8bdb2bca,sha256:b29416a0e316ba2c0f646a6ef59025462d05631e005894c5be5b0ff635b25e55,sha256:a38f3bd02bfa0c8244faf1e9de372cd1a5b2b5d4068690c3efc87356dfde4b4f,same-leader,14,69826,69826,69826,49754,True,96.12240085683054,1168.3764391173277,69826,69826
scored,scan-hop-3ac4256c8bdb2bca,sha256:fca5859a4b746beefa01e437c3d74523292173ff5aed2b191ece2a29d26f7f80,sha256:ab9800181868e532e069d5848cd4789d7ee27984c9f39dd6cb63f03da29168dc,same-leader,14,63384,63384,63384,63377,True,62.16608308135622,2359.3913505959727,63384,63384
scored,scan-hop-3dcd6395f2675920,sha256:0655c86daf4e2e9a7c7c0c5350942b32cd9b13d836c9e94bcc8e93ba2bb4a77d,sha256:0f7b64e137be5ee913a013caf51addc25dc9afb35d033aa12cb9306a83401236,same-leader,6,59088,59088,59088,61714,True,148.83616352643602,495.2732747720177,59088,59088
scored,scan-hop-3dcd6395f2675920,sha256:1b2f8e79474f1dc1b20405338dca54a9111c4d5d5ebe4b97a497b68132d67ec9,sha256:924b31324a2d2e5c4748fbaa92bc59177873b0590ce3a06e7b29f0268f59876b,same-leader,28,57906,57906,57906,59031,True,121.87333464378135,1352.8662054150184,57906,57906
scored,scan-hop-3dcd6395f2675920,sha256:9f71fe20d7748051bd7ee34f4b7029bfbf075766b44d83ccca05e1806abc2061,sha256:5fb0f2e9f6301066b6dcec0d734653bb69f6178daff89cae583e8db20db497bd,unreviewed-side,4,,59087,59087,66961,True,108.63043246380974,116.65983141257097,59087,59087
scored,scan-hop-3dcd6395f2675920,sha256:a95062dad5e095bd37ac58d930ee74edda556ba7f6f8874b00d7e7b50f8c575b,sha256:6f846f409d8d27ed839cc88190242346951df32474c84b4292bd6de282c4e8d0,same-leader,10,65328,65328,65328,58835,True,229.4693492680802,406.28843693555297,65328,65328
scored,scan-hop-3dcd6395f2675920,sha256:aa945e5ba9903452d4f21c4410a244b1dadd154f9677a0affa36da2f23926e8e,sha256:8dba0b586834729803cc2b9ee5a722110617a79d9b90992512a58c39a7455420,same-leader,15,57904,57904,57904,61711,True,83.41698542333825,152.0366558938247,57904,57904
scored,scan-hop-3dcd6395f2675920,sha256:b5509f199f86a4e12a784a80890ec942088db34edbede3999959304caeae75fa,sha256:1cf75b02c0c66e2e7ecc72cba8f7c38ef693963e22c111fa5524d7152fce7ca5,same-leader,17,57904,57904,57904,61711,True,115.97573906594046,470.3735920464479,57904,57904
scored,scan-hop-3dcd6395f2675920,sha256:c21d1a8f573b4c5af7f01ae758514bc517e15c590cc0f25849ecabb54f6f110b,sha256:00d656a94b7dc993cd737b60935a66a035984ab7ca7125520eb006b71704b9f5,same-leader,20,65336,65336,65336,65333,True,113.74832188591817,926.7973543495557,65336,65336
scored,scan-hop-3dcd6395f2675920,sha256:ced913ce25fa0d595ce1fcbba8b8ac31920f396c3989a934a0d919e8a8cbac4b,sha256:3550d9bb1d0bf98134fb7ea57ad2d7dee19d6b4302b5507b9296ad88fa10a921,unreviewed-side,3,,65336,65336,65333,True,108.50633328103878,171.08696007595066,65336,65336
scored,scan-hop-3dcd6395f2675920,sha256:eb9fd6513a031029c5c1408e8f4f2cde2d37bce0981977f214b694c78ff1360e,sha256:4bca3115e986d25bbe7119fda76021d12a640c940237987da7bd1c1481a3d2ab,same-leader,9,52458,52458,52458,61711,True,105.11424871492035,2055.1524762636177,52458,52458
scored,scan-hop-3e5519c96d2d8fd9,sha256:12da3b804d19978f5fdd94ea725b7a0d0507d2305b80ee0647efbac5d1ab8f69,sha256:bab183c83dda5e30c5820bbca3fb3638b93f17fd7e59df388c52b786f799f7d4,same-leader,29,63849,63849,63849,48120,True,161.92362109942997,3254.093904741414,63849,63849
scored,scan-hop-3e5519c96d2d8fd9,sha256:39bd6c98df4d8f2cae5604897836102f7ab910bff5c42d0d452688b5ccbb7db2,sha256:dbe136cff95ca34a5568a63e670e7b7cdf149907558fc1387ffa766d1895e25e,same-leader,14,62479,62479,62479,69998,True,150.09685459889593,2136.1793603382307,62479,62479
scored,scan-hop-3e5519c96d2d8fd9,sha256:4f7ec48b0f9cb44307ee0370f03566630a2bcf6e4d3fc6b23fe0ca68fdad9724,sha256:b8b3a6f5cfd689dc2d38de8eb1174265923e2813a3017ec8676bcbb9d9aabb01,unreviewed-side,5,,68844,68844,64380,True,86.96647771694231,668.4039690538301,68844,68844
scored,scan-hop-3e5519c96d2d8fd9,sha256:50e1178a1d1c87ead98136d71aa734dcea2ce0f483a845004aaa1cc1213c4a62,sha256:b62eb9b68b130955f14922a4ead342095033639070268fdd9386621f53736d84,same-leader,11,65224,65224,65224,68170,True,377.26861953478806,3516.688717584607,65224,65224
scored,scan-hop-3e5519c96d2d8fd9,sha256:6fc00716a4d9e34d819889ebc64ecf17b53f5c5c6eeecf4d84a280ecda893e67,sha256:68a497682a96474d5a72de8147d70c225b6ba44362d4481f8ec1bb12e92cea31,same-leader,20,63863,63863,63863,63649,True,160.32756630147517,571.2700065539234,63863,63863
scored,scan-hop-3e5519c96d2d8fd9,sha256:a647c7ebd27c1e657861ad0eb6b1b66bf6d3e051bbe3d3f06cceeaf7253bbaca,sha256:b8eb264f1cda7ebe75a86631b5671c336e5f78a61d3d7dc1c78d1adc7cb5b406,unreviewed-side,6,,53401,53401,59570,True,125.57957422603278,183.0765405597472,53401,53401
